date,stationID,Tave2M_C,Tmax2M_C,Tmin2M_C,Tave6M_C,Tmax6M_C,Tmin6M_C
5/17/90,RAWS,3.5,11.6,-2.1,,,
5/18/90,RAWS,6,12.1,-1,,,
5/19/90,RAWS,5.5,12.1,0.8,,,
5/20/90,RAWS,4.5,8.9,1.8,,,
5/21/90,RAWS,7.1,14.7,1.7,,,
5/22/90,RAWS,9,16.7,0.8,,,
5/23/90,RAWS,9.7,18.1,1.1,,,
5/24/90,RAWS,9.8,13.2,6.7,,,
5/25/90,RAWS,7.3,14.6,2.9,,,
5/26/90,RAWS,6.1,14.3,-3.1,,,
5/27/90,RAWS,5.4,12.5,-0.8,,,
5/28/90,RAWS,7.4,16.4,-0.2,,,
5/29/90,RAWS,2.6,6.7,0.9,,,
5/30/90,RAWS,5.2,14.3,1.1,,,
5/31/90,RAWS,7.7,14.9,0.7,,,
6/1/90,RAWS,6.5,13,-2.6,,,
6/2/90,RAWS,-1.1,7.8,-5.8,,,
6/3/90,RAWS,6.8,15.4,2.8,,,
6/4/90,RAWS,12.4,18.1,8.6,,,
6/5/90,RAWS,12.9,16.3,8.6,,,
6/6/90,RAWS,11.2,18.6,4.3,,,
6/7/90,RAWS,11.4,15.5,6.7,,,
6/8/90,RAWS,11.5,19.7,5.3,,,
6/9/90,RAWS,12.4,20.8,4,,,
6/10/90,RAWS,10.1,15.6,4.8,,,
6/11/90,RAWS,11.3,15.7,7.5,,,
6/12/90,RAWS,5.1,10.1,1,,,
6/13/90,RAWS,6,11.6,0.6,,,
6/14/90,RAWS,14.2,16.8,10.9,,,
6/15/90,RAWS,10.8,16.3,3.2,,,
6/16/90,RAWS,8.2,12.2,2.8,,,
6/17/90,RAWS,9.2,18.4,4,,,
6/18/90,RAWS,13.5,20.8,4.4,,,
6/19/90,RAWS,13.8,18,7.3,,,
6/20/90,RAWS,10.6,19.2,4.7,,,
6/21/90,RAWS,11.4,16.2,5.7,,,
6/22/90,RAWS,11.3,20.8,3.4,,,
6/23/90,RAWS,14.7,24.5,4,,,
6/24/90,RAWS,17.6,24.9,9.2,,,
6/25/90,RAWS,15.9,23.2,8.2,,,
6/26/90,RAWS,14.3,22,7.7,,,
6/27/90,RAWS,17.2,25.1,9.1,,,
6/28/90,RAWS,18.9,26.4,13.8,,,
6/29/90,RAWS,17.5,26.2,9.9,,,
6/30/90,RAWS,17.2,26.3,7.5,,,
7/1/90,RAWS,18.8,25.3,13.6,,,
7/2/90,RAWS,19.9,26.9,13.3,,,
7/3/90,RAWS,15.5,19.8,11.9,,,
7/4/90,RAWS,12.5,18.5,8.1,,,
7/5/90,RAWS,12.1,18.9,5.4,,,
7/6/90,RAWS,13.4,20.1,10.4,,,
7/7/90,RAWS,13.9,17.7,8.6,,,
7/8/90,RAWS,9.1,13.6,7.2,,,
7/9/90,RAWS,10.8,15.1,7.5,,,
7/10/90,RAWS,11.9,17.6,8.3,,,
7/11/90,RAWS,10.9,17.8,4.5,,,
7/12/90,RAWS,9.4,16.1,2.4,,,
7/13/90,RAWS,10.5,18.9,3.6,,,
7/14/90,RAWS,10.8,16.9,6.4,,,
7/15/90,RAWS,9.5,17.5,3,,,
7/16/90,RAWS,12.1,18.8,7.1,,,
7/17/90,RAWS,14.2,22.1,6.2,,,
7/18/90,RAWS,14.9,23.8,7.6,,,
7/19/90,RAWS,12.5,17.2,8.6,,,
7/20/90,RAWS,9.5,12.9,7.8,,,
7/21/90,RAWS,7.5,15.1,4,,,
7/22/90,RAWS,6.9,13.4,1.8,,,
7/23/90,RAWS,8.8,15.9,2.5,,,
7/24/90,RAWS,11.9,17.9,8.5,,,
7/25/90,RAWS,10.1,16.7,3.4,,,
7/26/90,RAWS,13.5,20.7,6.7,,,
7/27/90,RAWS,12.3,19.2,4.8,,,
7/28/90,RAWS,10.5,19.1,4.3,,,
7/29/90,RAWS,9,16.7,3,,,
7/30/90,RAWS,8.6,14.2,3.9,,,
7/31/90,RAWS,11,19.3,4.4,,,
8/1/90,RAWS,12.9,19,10,,,
8/2/90,RAWS,11,17.3,8.6,,,
8/3/90,RAWS,10.8,17.4,7.1,,,
8/4/90,RAWS,8,14.9,3,,,
8/5/90,RAWS,7.6,14.5,2.8,,,
8/6/90,RAWS,8.3,17.4,1.7,,,
8/7/90,RAWS,12.1,23.3,4.8,,,
8/8/90,RAWS,13,19.3,8.2,,,
8/9/90,RAWS,12.5,20.4,6.1,,,
8/10/90,RAWS,14,20.3,10.9,,,
8/11/90,RAWS,12.5,19.6,6,,,
8/12/90,RAWS,7.3,12.4,4.6,,,
8/13/90,RAWS,7.1,15,2,,,
8/14/90,RAWS,9.1,15.7,4.4,,,
8/15/90,RAWS,7.9,15.3,3.4,,,
8/16/90,RAWS,11,19.7,5.4,,,
8/17/90,RAWS,10.5,16.6,7.6,,,
8/18/90,RAWS,9.2,15,5.3,,,
8/19/90,RAWS,11.1,17.7,7.3,,,
8/20/90,RAWS,9.3,19.5,3.3,,,
8/21/90,RAWS,11.3,20.3,6,,,
8/22/90,RAWS,11.2,17.2,6.3,,,
8/23/90,RAWS,10,18.6,3.7,,,
8/24/90,RAWS,9.5,17.4,3.5,,,
8/25/90,RAWS,12.7,19.7,7.8,,,
8/26/90,RAWS,13.7,20.4,10.5,,,
8/27/90,RAWS,15,22.3,11.2,,,
8/28/90,RAWS,14.5,22.6,8.6,,,
8/29/90,RAWS,14.2,25.2,6.9,,,
8/30/90,RAWS,14.6,22.7,8.6,,,
8/31/90,RAWS,14.2,20.4,8.1,,,
9/1/90,RAWS,13,19.2,9.3,,,
9/2/90,RAWS,12,21.3,6.4,,,
9/3/90,RAWS,12.5,21.8,6.3,,,
9/4/90,RAWS,12.3,20.2,6.8,,,
9/5/90,RAWS,12.5,18.1,8.6,,,
9/6/90,RAWS,11.6,17.5,9.2,,,
9/7/90,RAWS,10.4,18.2,5.2,,,
9/8/90,RAWS,9.7,16.8,5.2,,,
9/9/90,RAWS,11.6,17.5,8.5,,,
9/10/90,RAWS,10.5,17.5,5.1,,,
9/11/90,RAWS,10.3,20.7,4.3,,,
9/12/90,RAWS,12.1,23.3,6.7,,,
9/13/90,RAWS,15.2,23.3,8.7,,,
9/14/90,RAWS,13,22.9,3.5,,,
9/15/90,RAWS,12.8,21.8,8.9,,,
9/16/90,RAWS,8.1,12.7,3.9,,,
9/17/90,RAWS,5.4,7.7,3.2,,,
9/18/90,RAWS,6.9,14.7,3.3,,,
9/19/90,RAWS,4.9,6.9,3.2,,,
9/20/90,RAWS,6,10,3.9,,,
9/21/90,RAWS,5.6,11.4,1.6,,,
9/22/90,RAWS,6.4,13.6,-0.6,,,
9/23/90,RAWS,7.8,18.3,-0.1,,,
9/24/90,RAWS,8.2,14.9,4.2,,,
9/25/90,RAWS,8.3,16.3,3.2,,,
9/26/90,RAWS,7.9,12.1,4.5,,,
9/27/90,RAWS,5.7,13.9,1.8,,,
9/28/90,RAWS,4.1,9,1.7,,,
9/29/90,RAWS,2.9,6.3,0.7,,,
9/30/90,RAWS,6.3,14.4,3.2,,,
10/1/90,RAWS,6.9,16.8,1.1,,,
10/2/90,RAWS,5.9,9.1,3,,,
10/3/90,RAWS,0.2,3.4,-2.6,,,
10/4/90,RAWS,4.3,12.2,1.4,,,
10/5/90,RAWS,8.4,13.2,6.1,,,
10/6/90,RAWS,7.6,10.5,3.7,,,
10/7/90,RAWS,-2.7,2.7,-4.7,,,
10/8/90,RAWS,-5,0.4,-7.9,,,
10/9/90,RAWS,-6.8,0.6,-9.6,,,
10/10/90,RAWS,0.6,6.8,-4.3,,,
10/11/90,RAWS,0.5,3,-1.1,,,
10/12/90,RAWS,0.2,5,-4,,,
10/13/90,RAWS,2.9,6.7,0.7,,,
10/14/90,RAWS,2,7.3,-1.8,,,
10/15/90,RAWS,5.1,9.6,2.9,,,
10/16/90,RAWS,6.2,10.1,4.6,,,
10/17/90,RAWS,-4.6,6.8,-9.5,,,
10/18/90,RAWS,1.3,7.3,-4.4,,,
10/19/90,RAWS,2.7,5,-0.7,,,
10/20/90,RAWS,-5.6,-1.8,-9.7,,,
10/21/90,RAWS,-8.6,-4.3,-9.6,,,
10/22/90,RAWS,-1,1.4,-4.3,,,
10/23/90,RAWS,-0.9,2.6,-2.9,,,
10/24/90,RAWS,1.3,8.2,-1.3,,,
10/25/90,RAWS,4.8,14.3,-0.8,,,
10/26/90,RAWS,6.5,10.8,4.5,,,
10/27/90,RAWS,4.2,13.2,-3.7,,,
10/28/90,RAWS,6.5,11.2,0.7,,,
10/29/90,RAWS,5.9,9.8,3.5,,,
10/30/90,RAWS,5.2,9.4,3.1,,,
10/31/90,RAWS,4,6,2.5,,,
11/1/90,RAWS,,,,,,
11/2/90,RAWS,-4.6,-3.6,-6.9,,,
11/3/90,RAWS,-10,-4.5,-12.3,,,
11/4/90,RAWS,-8.4,-1.3,-13.9,,,
11/5/90,RAWS,-4.3,-2.6,-5.4,,,
11/6/90,RAWS,-9.4,-5.1,-13.8,,,
11/7/90,RAWS,-12.4,6.8,-19.3,,,
11/8/90,RAWS,-6.6,-5.3,-7.6,,,
11/9/90,RAWS,-5.6,-2.6,-7.3,,,
11/10/90,RAWS,-0.3,6.5,-2.9,,,
11/11/90,RAWS,3.4,11.2,0.9,,,
11/12/90,RAWS,2.2,14.8,-1.3,,,
11/13/90,RAWS,3.7,9.6,-2.4,,,
11/14/90,RAWS,6.2,10.4,4.6,,,
11/15/90,RAWS,4.8,7.1,1.7,,,
11/16/90,RAWS,2.3,8.1,-0.4,,,
11/17/90,RAWS,3.8,6.1,2.1,,,
11/18/90,RAWS,-0.2,2.5,-1.5,,,
11/19/90,RAWS,0.2,2.7,-0.7,,,
11/20/90,RAWS,1.6,4.3,-0.3,,,
11/21/90,RAWS,-9.2,-1.3,-14.5,,,
11/22/90,RAWS,-10,-5.6,-11.7,,,
11/23/90,RAWS,-3.4,2.1,-6,,,
11/24/90,RAWS,1,4.9,-0.8,,,
11/25/90,RAWS,4.4,8.7,2.7,,,
11/26/90,RAWS,1,5.8,-2.7,,,
11/27/90,RAWS,-10.8,-3.6,-14.1,,,
11/28/90,RAWS,-14.9,-14.1,-15.8,,,
11/29/90,RAWS,-7,0.3,-14.5,,,
11/30/90,RAWS,-1.8,0.7,-3.7,,,
12/1/90,RAWS,-5.7,-1.5,-7.6,,,
12/2/90,RAWS,-10.7,-5.8,-16.2,,,
12/3/90,RAWS,-15.2,-8.8,-18,,,
12/4/90,RAWS,-3.5,1.5,-11.4,,,
12/5/90,RAWS,-2.5,0.6,-3.9,,,
12/6/90,RAWS,-10.7,-5.3,-14.5,,,
12/7/90,RAWS,-3.7,3.2,-11.1,,,
12/8/90,RAWS,-1.5,1.8,-3,,,
12/9/90,RAWS,-0.5,8.1,-2.9,,,
12/10/90,RAWS,0.5,8.8,-2.6,,,
12/11/90,RAWS,1.5,3.9,-0.3,,,
12/12/90,RAWS,-2.6,0.3,-4.7,,,
12/13/90,RAWS,-4.5,-3.6,-7.2,,,
12/14/90,RAWS,-8.1,-3.9,-16.1,,,
12/15/90,RAWS,-12.1,-3.8,-17.1,,,
12/16/90,RAWS,-5.5,-3.8,-6.9,,,
12/17/90,RAWS,-10.5,-5.8,-12.6,,,
12/18/90,RAWS,-12.5,-10.6,-14.5,,,
12/19/90,RAWS,-10.8,-9,-14.2,,,
12/20/90,RAWS,-11.1,-8.6,-13.7,,,
12/21/90,RAWS,-17.5,-14,-20.1,,,
12/22/90,RAWS,-23.4,-21,-25.1,,,
12/23/90,RAWS,-24.8,-20.1,-27.7,,,
12/24/90,RAWS,-18.9,-15.2,-23.4,,,
12/25/90,RAWS,-15.8,-15.2,-16.5,,,
12/26/90,RAWS,-15.3,-12.9,-16.9,,,
12/27/90,RAWS,-13.2,-5.8,-15.6,,,
12/28/90,RAWS,-5.3,-1.1,-7.6,,,
12/29/90,RAWS,-8.4,-5.2,-14.6,,,
12/30/90,RAWS,-17.1,-11.3,-21.1,,,
12/31/90,RAWS,-8.5,-4,-12.1,,,
1/1/91,RAWS,-5.9,-0.7,-8.2,,,
1/2/91,RAWS,-4.4,-0.6,-6,,,
1/3/91,RAWS,-3.2,0.6,-4.7,,,
1/4/91,RAWS,-2.4,0.5,-4.3,,,
1/5/91,RAWS,-5,-1.7,-7.1,,,
1/6/91,RAWS,-5.8,0.6,-7.9,,,
1/7/91,RAWS,-5.5,-1.4,-7.2,,,
1/8/91,RAWS,-8.5,-7.3,-9.4,,,
1/9/91,RAWS,-8,1.1,-13.3,,,
1/10/91,RAWS,-7,-5.4,-8.7,,,
1/11/91,RAWS,-10.1,-7.9,-11.5,,,
1/12/91,RAWS,-7.7,-5.2,-9.4,,,
1/13/91,RAWS,-5.4,-3.6,-6.5,,,
1/14/91,RAWS,-7.4,-4.2,-9.6,,,
1/15/91,RAWS,-9.4,-5.8,-11.1,,,
1/16/91,RAWS,-9.4,-3.5,-13.5,,,
1/17/91,RAWS,-10.7,-6.5,-12.2,,,
1/18/91,RAWS,-5.7,8.2,-10.9,,,
1/19/91,RAWS,-5,-1.1,-7.9,,,
1/20/91,RAWS,-14.1,-8.5,-17.1,,,
1/21/91,RAWS,-17.9,-5,-23.8,,,
1/22/91,RAWS,-11.8,-8.2,-13.3,,,
1/23/91,RAWS,-13.8,-11.5,-14.5,,,
1/24/91,RAWS,-14.6,-12.1,-16.9,,,
1/25/91,RAWS,-14.6,-11.9,-18.4,,,
1/26/91,RAWS,-12.5,-9.1,-13.8,,,
1/27/91,RAWS,-12,-9.6,-13.9,,,
1/28/91,RAWS,-11,-7.1,-12.6,,,
1/29/91,RAWS,-16.5,-8.8,-24.6,,,
1/30/91,RAWS,-13.3,-8.3,-16.1,,,
1/31/91,RAWS,-6,1.2,-9.5,,,
2/1/91,RAWS,-0.7,6.8,-2.9,,,
2/2/91,RAWS,-0.6,6.4,-6.2,,,
2/3/91,RAWS,-2.7,0.6,-5.7,,,
2/4/91,RAWS,-5.4,1,-8.6,,,
2/5/91,RAWS,-1.8,7.3,-5.9,,,
2/6/91,RAWS,-4.9,0.1,-8.2,,,
2/7/91,RAWS,,,,,,
2/8/91,RAWS,4.9,6.8,2,,,
2/9/91,RAWS,-4.9,4.7,-10.4,,,
2/10/91,RAWS,-2.1,4.7,-4.3,,,
2/11/91,RAWS,-1.7,5.4,-3.9,,,
2/12/91,RAWS,-2.1,1.6,-4,,,
2/13/91,RAWS,-6.4,-2,-8.3,,,
2/14/91,RAWS,-7.2,-4.3,-9.1,,,
2/15/91,RAWS,-3.3,1.9,-4.7,,,
2/16/91,RAWS,-2.2,-1.1,-3.1,,,
2/17/91,RAWS,-3.9,-2.3,-8,,,
2/18/91,RAWS,-10,-3.6,-14,,,
2/19/91,RAWS,-12.1,-4.4,-14.8,,,
2/20/91,RAWS,-5.7,1.2,-8.3,,,
2/21/91,RAWS,-3.4,1.7,-5.5,,,
2/22/91,RAWS,-1.5,5,-3.8,,,
2/23/91,RAWS,-1.9,1.7,-5,,,
2/24/91,RAWS,-6.8,-2.9,-11.7,,,
2/25/91,RAWS,-11.9,-3.3,-16.6,,,
2/26/91,RAWS,-9.7,1.2,-14,,,
2/27/91,RAWS,-7.5,-2,-10.2,,,
2/28/91,RAWS,-4.3,-0.9,-6.1,,,
3/1/91,RAWS,-3.2,1.7,-5.1,,,
3/2/91,RAWS,-4.4,-2.4,-7.1,,,
3/3/91,RAWS,-5.1,-0.1,-7.3,,,
3/4/91,RAWS,-2.5,0.9,-4.3,,,
3/5/91,RAWS,-2.2,-0.1,-7.9,,,
3/6/91,RAWS,-11.8,-8.3,-16.4,,,
3/7/91,RAWS,-13.7,-11,-16.4,,,
3/8/91,RAWS,-12.5,-8.8,-14.3,,,
3/9/91,RAWS,-8.1,2.8,-15.8,,,
3/10/91,RAWS,-1.6,-0.1,-2.6,,,
3/11/91,RAWS,-1.3,5.4,-2.6,,,
3/12/91,RAWS,-8.1,-4.7,-10.8,,,
3/13/91,RAWS,-7.6,4.6,-11.9,,,
3/14/91,RAWS,-9.2,-2.8,-14,,,
3/15/91,RAWS,-8.5,-2.4,-14.5,,,
3/16/91,RAWS,-8.3,4,-13.5,,,
3/17/91,RAWS,-6.6,-0.4,-9.1,,,
3/18/91,RAWS,-3.2,5.4,-6.5,,,
3/19/91,RAWS,-0.7,12.1,-10.8,,,
3/20/91,RAWS,-5.3,0.5,-7.4,,,
3/21/91,RAWS,-4.9,5.5,-12.6,,,
3/22/91,RAWS,-7.6,-4.6,-9.2,,,
3/23/91,RAWS,-6,1.6,-9.1,,,
3/24/91,RAWS,-1.1,5.9,-4.8,,,
3/25/91,RAWS,0.7,6.1,-1.8,,,
3/26/91,RAWS,-2,2.9,-5.2,,,
3/27/91,RAWS,-8,-3.3,-11.2,,,
3/28/91,RAWS,-7,3.4,-11.3,,,
3/29/91,RAWS,-6.5,-1.8,-8.2,,,
3/30/91,RAWS,-7.7,3.9,-16.6,,,
3/31/91,RAWS,-1,10.6,-5.6,,,
4/1/91,RAWS,2.4,15,-6.5,,,
4/2/91,RAWS,1.4,10,-4.1,,,
4/3/91,RAWS,-0.2,4.6,-2.8,,,
4/4/91,RAWS,1.8,10.6,-2,,,
4/5/91,RAWS,5.2,10.8,2.7,,,
4/6/91,RAWS,6.6,11.8,4.6,,,
4/7/91,RAWS,5.9,11.1,2.1,,,
4/8/91,RAWS,-4.4,0.3,-7.8,,,
4/9/91,RAWS,-7.2,0.3,-12,,,
4/10/91,RAWS,-2.4,3,-5.8,,,
4/11/91,RAWS,-6.9,-2.3,-9.5,,,
4/12/91,RAWS,-7.5,0.3,-10.7,,,
4/13/91,RAWS,-9.1,-3,-12.6,,,
4/14/91,RAWS,-9.3,-5.4,-11.9,,,
4/15/91,RAWS,-1.1,7.9,-5.5,,,
4/16/91,RAWS,1.7,12.5,-6.3,,,
4/17/91,RAWS,2.5,12.9,-5.1,,,
4/18/91,RAWS,-1,7.9,-6,,,
4/19/91,RAWS,-1.5,7.7,-5.4,,,
4/20/91,RAWS,0,6.1,-6.3,,,
4/21/91,RAWS,-1.2,1.8,-3.9,,,
4/22/91,RAWS,-1.3,9,-7.1,,,
4/23/91,RAWS,-2.9,7.6,-7,,,
4/24/91,RAWS,,,,,,
4/25/91,RAWS,,,,,,
4/26/91,RAWS,-5.7,-3.2,-7.3,,,
4/27/91,RAWS,-8.5,-2.6,-11.7,,,
4/28/91,RAWS,-7.2,1.2,-12.1,,,
4/29/91,RAWS,-5.2,1.4,-8.3,,,
4/30/91,RAWS,-4.9,3.2,-9.6,,,
5/1/91,RAWS,-0.5,9.6,-6,,,
5/2/91,RAWS,0.4,12.9,-5.1,,,
5/3/91,RAWS,-0.4,5.3,-3.6,,,
5/4/91,RAWS,-1.4,5.1,-5.7,,,
5/5/91,RAWS,-3.6,2.8,-6.5,,,
5/6/91,RAWS,0.5,6.4,-1.8,,,
5/7/91,RAWS,1.9,7.2,-1.8,,,
5/8/91,RAWS,6.9,17.2,1.8,,,
5/9/91,RAWS,10.6,18.4,3.6,,,
5/10/91,RAWS,11.1,18.4,3.7,,,
5/11/91,RAWS,10.7,16.8,4.3,,,
5/12/91,RAWS,2.9,11.1,-1.8,,,
5/13/91,RAWS,5.4,16.9,0.2,,,
5/14/91,RAWS,8.2,17.2,1.1,,,
5/15/91,RAWS,3.3,9.3,0.2,,,
5/16/91,RAWS,2.6,12.5,-2.2,,,
5/17/91,RAWS,4.4,15.8,-2.5,,,
5/18/91,RAWS,7.4,17.5,1.1,,,
5/19/91,RAWS,10.8,19.4,2.5,,,
5/20/91,RAWS,8.1,16,0.9,,,
5/21/91,RAWS,8.9,16.4,3.2,,,
5/22/91,RAWS,6.4,14.7,1.9,,,
5/23/91,RAWS,4.2,12.5,-0.1,,,
5/24/91,RAWS,3.2,9,-0.1,,,
5/25/91,RAWS,6.6,14.6,1.4,,,
5/26/91,RAWS,7.7,13.5,3.2,,,
5/27/91,RAWS,6.3,12.7,2,,,
5/28/91,RAWS,7.1,15.4,-0.2,,,
5/29/91,RAWS,6.6,14.4,-1.8,,,
5/30/91,RAWS,8.6,12.1,5.8,,,
5/31/91,RAWS,5,10.9,-0.1,,,
6/1/91,RAWS,2.8,5.2,0.8,,,
6/2/91,RAWS,2.5,10.3,0.1,,,
6/3/91,RAWS,3.3,7.7,0.1,,,
6/4/91,RAWS,5.3,11.9,2.1,,,
6/5/91,RAWS,8.4,17.3,1.4,,,
6/6/91,RAWS,6.1,13.1,2.1,,,
6/7/91,RAWS,5.3,12.3,1.7,,,
6/8/91,RAWS,9.7,18.3,3.2,,,
6/9/91,RAWS,10.9,20.4,2.8,,,
6/10/91,RAWS,7.5,14.3,2.4,,,
6/11/91,RAWS,9.3,18.3,1.9,,,
6/12/91,RAWS,11.7,18.1,5,,,
6/13/91,RAWS,10.1,16.1,6.5,,,
6/14/91,RAWS,8.9,14.3,6.5,,,
6/15/91,RAWS,8.1,15.4,3.9,,,
6/16/91,RAWS,10,16.5,4.4,,,
6/17/91,RAWS,12.1,18,5.7,,,
6/18/91,RAWS,12,19.2,3.2,,,
6/19/91,RAWS,12.1,18.6,5.3,,,
6/20/91,RAWS,14.7,21.1,10.7,,,
6/21/91,RAWS,11.4,18.6,3.2,,,
6/22/91,RAWS,11.2,17.9,6.4,,,
6/23/91,RAWS,11.3,20,2.1,,,
6/24/91,RAWS,13.2,21.8,5.3,,,
6/25/91,RAWS,16.6,22.8,11.3,,,
6/26/91,RAWS,14.7,20,7.5,,,
6/27/91,RAWS,12.5,18.9,5.7,,,
6/28/91,RAWS,12.3,20.5,8,,,
6/29/91,RAWS,,,,,,
6/30/91,RAWS,14.8,16.2,12.6,,,
7/1/91,RAWS,12.5,19.3,7,,,
7/2/91,RAWS,11.4,17.6,3.3,,,
7/3/91,RAWS,12.2,18.6,4.3,,,
7/4/91,RAWS,13,21.8,5.3,,,
7/5/91,RAWS,16.5,22.7,9.6,,,
7/6/91,RAWS,16.4,22.6,11.8,,,
7/7/91,RAWS,15.6,22.6,10.7,,,
7/8/91,RAWS,11,15,7.8,,,
7/9/91,RAWS,11.6,16.5,7.1,,,
7/10/91,RAWS,11.8,16.2,8.7,,,
7/11/91,RAWS,12.1,18.3,8.7,,,
7/12/91,RAWS,10.2,16.9,5.7,,,
7/13/91,RAWS,11.1,19.6,3.6,,,
7/14/91,RAWS,13.5,22.8,5.6,,,
7/15/91,RAWS,15.6,24,8.4,,,
7/16/91,RAWS,14.8,22.1,9.2,,,
7/17/91,RAWS,14.3,22.1,9.9,,,
7/18/91,RAWS,12.8,17.3,8.1,,,
7/19/91,RAWS,13.9,20.9,10,,,
7/20/91,RAWS,13.1,20.9,7.9,,,
7/21/91,RAWS,11.6,20.3,6,,,
7/22/91,RAWS,10.6,15.2,6.6,,,
7/23/91,RAWS,6.8,10.4,5.3,,,
7/24/91,RAWS,7.5,14.7,4.6,,,
7/25/91,RAWS,7,13.5,2.8,,,
7/26/91,RAWS,9,13.9,5.5,,,
7/27/91,RAWS,11.8,20,7.7,,,
7/28/91,RAWS,13.1,21.4,7,,,
7/29/91,RAWS,14,22.8,7.4,,,
7/30/91,RAWS,15.6,21.9,11.8,,,
7/31/91,RAWS,14.5,21.5,9.2,,,
8/1/91,RAWS,14.4,19.5,9.7,,,
8/2/91,RAWS,11.2,16.1,9.2,,,
8/3/91,RAWS,8.1,12.1,6.9,,,
8/4/91,RAWS,9.4,16.8,5,,,
8/5/91,RAWS,11.4,17.5,8.5,,,
8/6/91,RAWS,9.7,19.2,5,,,
8/7/91,RAWS,9.6,14.5,6.6,,,
8/8/91,RAWS,11.9,18.6,8.9,,,
8/9/91,RAWS,9.2,18.6,3.7,,,
8/10/91,RAWS,10.7,17.8,5.7,,,
8/11/91,RAWS,12.6,18,7.9,,,
8/12/91,RAWS,11.7,15.7,7.5,,,
8/13/91,RAWS,8.3,15.7,4.2,,,
8/14/91,RAWS,9.7,18.8,4.1,,,
8/15/91,RAWS,11.4,16.2,8.3,,,
8/16/91,RAWS,10.6,15.4,7.4,,,
8/17/91,RAWS,11.3,17.5,5.5,,,
8/18/91,RAWS,10.8,18,5.3,,,
8/19/91,RAWS,9.5,13.6,5.7,,,
8/20/91,RAWS,10.1,16.5,7.8,,,
8/21/91,RAWS,9.7,11.1,8.5,,,
8/22/91,RAWS,16.4,19.9,14.6,,,
8/23/91,RAWS,13.1,20.1,9.6,,,
8/24/91,RAWS,13.5,21.7,7.4,,,
8/25/91,RAWS,15.1,22,11,,,
8/26/91,RAWS,15.1,21.1,10.7,,,
8/27/91,RAWS,14.6,19.1,11.4,,,
8/28/91,RAWS,13.1,18,9.3,,,
8/29/91,RAWS,11.8,19.1,7.1,,,
8/30/91,RAWS,10.8,19.6,5.4,,,
8/31/91,RAWS,10.5,19.3,3.3,,,
9/1/91,RAWS,10.6,19.6,5.2,,,
9/2/91,RAWS,11.6,18.8,7.5,,,
9/3/91,RAWS,10.8,17.6,6.7,,,
9/4/91,RAWS,10.9,18.8,5.2,,,
9/5/91,RAWS,10.8,18,7,,,
9/6/91,RAWS,9.9,16.6,5,,,
9/7/91,RAWS,9.7,15.4,6.6,,,
9/8/91,RAWS,6.5,9.4,4.1,,,
9/9/91,RAWS,7.9,16.8,2.6,,,
9/10/91,RAWS,7.9,12.2,6,,,
9/11/91,RAWS,9.6,14.4,6.2,,,
9/12/91,RAWS,8,14.3,3.6,,,
9/13/91,RAWS,5.8,8.3,2.7,,,
9/14/91,RAWS,5.2,9.1,3.2,,,
9/15/91,RAWS,0,2.8,-2.8,,,
9/16/91,RAWS,3.2,10.5,-0.5,,,
9/17/91,RAWS,6.8,13,2.9,,,
9/18/91,RAWS,1.4,7.3,-2.9,,,
9/19/91,RAWS,4.1,13.3,-1.5,,,
9/20/91,RAWS,7.7,16,1.9,,,
9/21/91,RAWS,8,8.9,6.8,,,
9/22/91,RAWS,8.3,11.2,3.2,,,
9/23/91,RAWS,7.4,11.8,5,,,
9/24/91,RAWS,4.8,16,-1.8,,,
9/25/91,RAWS,7.3,14.7,2.6,,,
9/26/91,RAWS,,,,,,
9/27/91,RAWS,,,,,,
9/28/91,RAWS,9.2,17.3,2.8,,,
9/29/91,RAWS,8.9,14.1,5.8,,,
9/30/91,RAWS,4.9,7.7,2.5,,,
10/1/91,RAWS,7.5,13.6,4.6,,,
10/2/91,RAWS,7,11.9,4,,,
10/3/91,RAWS,7.6,12.4,4.3,,,
10/4/91,RAWS,-0.2,8.5,-4.5,,,
10/5/91,RAWS,-0.2,7.1,-2.9,,,
10/6/91,RAWS,5.5,14.4,2.6,,,
10/7/91,RAWS,8.3,14.7,6.1,,,
10/8/91,RAWS,8.8,13.8,5.5,,,
10/9/91,RAWS,6.4,14.9,0.4,,,
10/10/91,RAWS,6.6,16.9,1.1,,,
10/11/91,RAWS,9.7,17.9,3.2,,,
10/12/91,RAWS,8.6,15.5,2.8,,,
10/13/91,RAWS,7.8,11.8,5,,,
10/14/91,RAWS,4.5,10.5,1.4,,,
10/15/91,RAWS,7.5,13.5,4,,,
10/16/91,RAWS,10,15.6,7.1,,,
10/17/91,RAWS,10,13.6,7.4,,,
10/18/91,RAWS,7.1,9.7,5.1,,,
10/19/91,RAWS,4.6,8.1,2.2,,,
10/20/91,RAWS,2.5,10.5,-3.3,,,
10/21/91,RAWS,4.6,8.3,2.3,,,
10/22/91,RAWS,4.9,9.6,2.4,,,
10/23/91,RAWS,3.6,5.5,2.5,,,
10/24/91,RAWS,,,,,,
10/25/91,RAWS,-2.4,-1,-3.3,,,
10/26/91,RAWS,-0.8,5,-2.7,,,
10/27/91,RAWS,4,12.9,0.4,,,
10/28/91,RAWS,-4.5,3.2,-11.9,,,
10/29/91,RAWS,-13.7,-8.5,-16.3,,,
