datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2022-04-02T09:00:00Z,40,-999,-2,46.1,12.4,-999,-999,98393
2022-04-02T10:00:00Z,67,-999,-1.3,45.2,11.7,-999,-999,98393
2022-04-02T11:00:00Z,607,-999,0.8,41.7,10,-999,-999,98393
2022-04-02T12:00:00Z,872,-999,2.1,38.9,9.6,-999,-999,98393
2022-04-02T13:00:00Z,869,-999,2.6,38.8,9.6,-999,-999,98393
2022-04-02T14:00:00Z,871,-999,3.3,39.9,8.4,-999,-999,98393
2022-04-02T15:00:00Z,697,-999,3.1,44.4,9.8,-999,-999,98393
2022-04-02T16:00:00Z,457,-999,3.2,46.8,9.2,-999,-999,98393
2022-04-02T17:00:00Z,275,-999,3.4,47.1,10.2,-999,-999,98393
2022-04-02T18:00:00Z,102,-999,3.3,45,9,-999,-999,98393
2022-04-02T19:00:00Z,45,-999,3,44.4,7.7,-999,-999,98393
2022-04-02T20:00:00Z,1,-999,2.6,44.3,6.3,-999,-999,98393
2022-04-02T21:00:00Z,-2,-999,2.2,47.5,5.3,-999,-999,98393
2022-04-02T22:00:00Z,-2,-999,1.8,51.1,4.8,-999,-999,98393
2022-04-02T23:00:00Z,-2,-999,1.3,53.6,4.8,-999,-999,98393
2022-04-03T00:00:00Z,-2,-999,0.6,58.8,5.1,-999,-999,98393
2022-04-03T01:00:00Z,-1,-999,0,66.5,6.3,-999,-999,98393
2022-04-03T02:00:00Z,-1,-999,-0.4,71.6,6.1,-999,-999,98393
2022-04-03T03:00:00Z,-2,-999,-0.7,69.4,4.7,-999,-999,98393
2022-04-03T04:00:00Z,-1,-999,-1.8,71.8,4.7,-999,-999,98393
2022-04-03T05:00:00Z,0,-999,-3.2,83.2,3.4,-999,-999,98393
2022-04-03T07:00:00Z,3,-999,-4.7,83.3,4,-999,-999,98393
2022-04-03T08:00:00Z,77,-999,-4.6,80.4,4.4,-999,-999,98393
2022-04-03T09:00:00Z,152,-999,-4.3,71.1,5.3,-999,-999,98393
2022-04-03T10:00:00Z,297,-999,-2.6,53.5,5.6,-999,-999,98393
2022-04-03T12:00:00Z,672,-999,0.2,42.7,4.7,-999,-999,98393
2022-04-03T13:00:00Z,611,-999,0.7,41.9,4.3,-999,-999,98393
2022-04-03T15:00:00Z,574,-999,1.1,33.6,3.9,-999,-999,98393
2022-04-03T17:00:00Z,364,-999,0.9,31.3,3.8,-999,-999,98393
2022-04-03T19:00:00Z,74,-999,-0.5,41.8,0.8,-999,-999,98393
2022-04-03T20:00:00Z,6,-999,-2.5,53.8,0.4,-999,-999,98393
2022-04-03T21:00:00Z,-3,-999,-3.4,56,0.4,-999,-999,98393
2022-04-03T23:00:00Z,-3,-999,-7,70,0,-999,-999,98393
2022-04-04T00:00:00Z,-3,-999,-8.4,74.2,0,-999,-999,98393
2022-04-04T01:00:00Z,-3,-999,-9.7,78.8,0,-999,-999,98393
2022-04-04T02:00:00Z,-3,-999,-10.2,83,0,-999,-999,98393
2022-04-04T03:00:00Z,-3,-999,-7.8,65.4,1,-999,-999,98393
2022-04-04T04:00:00Z,-4,-999,-3.6,37.3,2.9,-999,-999,98393
2022-04-04T05:00:00Z,-4,-999,-3.5,36,3.7,-999,-999,98393
2022-04-04T08:00:00Z,19,-999,-3.7,44.3,4,-999,-999,98393
2022-04-04T09:00:00Z,35,-999,-3.4,41,4.4,-999,-999,98393
2022-04-04T11:00:00Z,592,-999,0.4,34.7,4.9,-999,-999,98393
2022-04-04T12:00:00Z,817,-999,1.1,36.2,6.6,-999,-999,98393
2022-04-04T13:00:00Z,900,-999,1.3,34,8.4,-999,-999,98393
2022-04-04T14:00:00Z,884,-999,1.3,34.1,10.9,-999,-999,98393
2022-04-04T15:00:00Z,790,-999,1.3,40.9,13.2,-999,-999,98393
2022-04-04T16:00:00Z,546,-999,1.4,43.5,13.6,-999,-999,98393
2022-04-04T17:00:00Z,354,-999,1.1,41.3,14.5,-999,-999,98393
2022-04-04T19:00:00Z,41,-999,0.5,45.6,14.5,-999,-999,98393
2022-04-04T21:00:00Z,-1,-999,0,54.2,13.9,-999,-999,98393
2022-04-04T22:00:00Z,-1,-999,-0.4,58.8,13.3,-999,-999,98393
2022-04-04T23:00:00Z,0,-999,-1.2,70.4,12.6,-999,-999,98393
2022-04-05T00:00:00Z,0,-999,-1.5,76.2,10.8,-999,-999,98393
2022-04-05T01:00:00Z,0,-999,-1.2,74.3,7.5,-999,-999,98393
2022-04-05T02:00:00Z,-1,-999,-0.6,68.4,7.8,-999,-999,98393
2022-04-05T03:00:00Z,0,-999,-0.7,69.6,9.8,-999,-999,98393
2022-04-05T04:00:00Z,0,-999,-0.5,68.2,11.7,-999,-999,98393
2022-04-05T05:00:00Z,-1,-999,-0.6,69.5,10.9,-999,-999,98393
2022-04-05T07:00:00Z,1,-999,-1.4,81.4,6.8,-999,-999,98393
2022-04-05T08:00:00Z,15,-999,-2.1,88.5,7.7,-999,-999,98393
2022-04-05T09:00:00Z,38,-999,-2.2,89.7,5.6,-999,-999,98393
2022-04-05T10:00:00Z,128,-999,-3.2,86.2,6.1,-999,-999,98393
2022-04-05T11:00:00Z,183,-999,-4.7,84.8,8.4,-999,-999,98393
2022-04-05T12:00:00Z,165,-999,-5.4,82.1,6.5,-999,-999,98393
2022-04-05T14:00:00Z,159,-999,-7.9,82.7,6.5,-999,-999,98393
2022-04-05T16:00:00Z,157,-999,-8.1,80.4,5.8,-999,-999,98393
2022-04-05T17:00:00Z,133,-999,-8.3,78.1,6.1,-999,-999,98393
2022-04-05T18:00:00Z,122,-999,-8.4,66,7.3,-999,-999,98393
2022-04-05T19:00:00Z,58,-999,-9.2,65.4,6.7,-999,-999,98393
2022-04-05T20:00:00Z,5,-999,-10.5,69.1,7.2,-999,-999,98393
2022-04-05T21:00:00Z,0,-999,-11.4,77.8,5.8,-999,-999,98393
2022-04-05T23:00:00Z,0,-999,-13.1,80.6,5.5,-999,-999,98393
2022-04-06T00:00:00Z,0,-999,-13.4,78.8,5,-999,-999,98393
2022-04-06T01:00:00Z,0,-999,-13.6,78.5,5,-999,-999,98393
2022-04-06T03:00:00Z,0,-999,-14.1,76.7,5.4,-999,-999,98393
2022-04-06T04:00:00Z,0,-999,-14.4,79.1,4.8,-999,-999,98393
2022-04-06T05:00:00Z,0,-999,-14.5,78.3,5.3,-999,-999,98393
2022-04-06T07:00:00Z,2,-999,-14.8,78.9,5.6,-999,-999,98393
2022-04-06T08:00:00Z,43,-999,-14.8,79.8,4.5,-999,-999,98393
2022-04-06T09:00:00Z,124,-999,-14.5,80.5,3.7,-999,-999,98393
2022-04-06T11:00:00Z,350,-999,-12.7,73.2,4.9,-999,-999,98393
2022-04-06T12:00:00Z,374,-999,-12.3,72.1,5.3,-999,-999,98393
2022-04-06T13:00:00Z,514,-999,-11.2,66.4,6.3,-999,-999,98393
2022-04-06T14:00:00Z,501,-999,-9.9,56.1,5.5,-999,-999,98393
2022-04-06T15:00:00Z,391,-999,-8.9,47.4,4,-999,-999,98393
2022-04-06T16:00:00Z,400,-999,-8.4,45.1,3.9,-999,-999,98393
2022-04-06T17:00:00Z,313,-999,-8.5,43.8,4.7,-999,-999,98393
2022-04-06T18:00:00Z,147,-999,-9.1,45.2,4.3,-999,-999,98393
2022-04-06T19:00:00Z,71,-999,-9.2,47.1,6.5,-999,-999,98393
2022-04-06T20:00:00Z,6,-999,-9.4,48.8,5.3,-999,-999,98393
2022-04-06T21:00:00Z,-1,-999,-9.4,52.6,4.8,-999,-999,98393
2022-04-06T23:00:00Z,-2,-999,-10.1,58,4,-999,-999,98393
2022-04-07T00:00:00Z,-3,-999,-10.4,54.2,4.4,-999,-999,98393
2022-04-07T01:00:00Z,-3,-999,-10.6,52.3,5.9,-999,-999,98393
2022-04-07T03:00:00Z,-3,-999,-11.3,55.4,5.3,-999,-999,98393
2022-04-07T04:00:00Z,-3,-999,-11.6,56.9,6.4,-999,-999,98393
2022-04-07T05:00:00Z,-3,-999,-11.9,59.5,6,-999,-999,98393
2022-04-07T07:00:00Z,0,-999,-11,51.7,13.4,-999,-999,98393
2022-04-07T08:00:00Z,19,-999,-10.6,48.6,12.9,-999,-999,98393
2022-04-07T09:00:00Z,32,-999,-10.1,44.7,12.8,-999,-999,98393
2022-04-07T10:00:00Z,40,-999,-9.3,39.3,9.6,-999,-999,98393
2022-04-07T11:00:00Z,667,-999,-6.6,32.8,10.6,-999,-999,98393
2022-04-07T12:00:00Z,847,-999,-4.4,30.4,8.3,-999,-999,98393
2022-04-07T13:00:00Z,925,-999,-3,26.9,9.8,-999,-999,98393
2022-04-07T15:00:00Z,887,-999,-1.7,26.6,10.1,-999,-999,98393
2022-04-07T16:00:00Z,772,-999,-1.2,26.4,7.3,-999,-999,98393
2022-04-07T17:00:00Z,519,-999,-1.3,27.6,7.5,-999,-999,98393
2022-04-07T18:00:00Z,30,-999,-2.7,31.6,6.8,-999,-999,98393
2022-04-07T19:00:00Z,17,-999,-2.9,31.7,7.6,-999,-999,98393
2022-04-07T20:00:00Z,1,-999,-3.3,27.6,9.4,-999,-999,98393
2022-04-07T23:00:00Z,-5,-999,-3.8,27.1,9.8,-999,-999,98393
2022-04-08T00:00:00Z,-4,-999,-3.5,30.3,10,-999,-999,98393
2022-04-08T01:00:00Z,-4,-999,-2.6,34.3,12.5,-999,-999,98393
2022-04-08T02:00:00Z,-4,-999,-2.3,34.3,13.6,-999,-999,98393
2022-04-08T03:00:00Z,-4,-999,-2.9,35.5,13.8,-999,-999,98393
2022-04-08T04:00:00Z,-4,-999,-3.8,37.7,9.3,-999,-999,98393
2022-04-08T05:00:00Z,-3,-999,-5,40.6,5,-999,-999,98393
2022-04-08T07:00:00Z,1,-999,-3.8,37.8,7.9,-999,-999,98393
2022-04-08T08:00:00Z,19,-999,-3.8,38.1,4.9,-999,-999,98393
2022-04-08T09:00:00Z,31,-999,-3.3,36.4,3.8,-999,-999,98393
2022-04-08T10:00:00Z,40,-999,-3,36.2,2.8,-999,-999,98393
2022-04-08T11:00:00Z,685,-999,2.1,27.8,2.6,-999,-999,98393
2022-04-08T12:00:00Z,841,-999,3.8,25.2,3.2,-999,-999,98393
2022-04-08T13:00:00Z,914,-999,3.5,28.3,3.5,-999,-999,98393
2022-04-08T14:00:00Z,927,-999,3.8,29.4,4.2,-999,-999,98393
2022-04-08T15:00:00Z,871,-999,4,30.4,5.5,-999,-999,98393
2022-04-08T17:00:00Z,523,-999,4.9,29.8,4.9,-999,-999,98393
2022-04-08T18:00:00Z,33,-999,2.6,34.7,4.9,-999,-999,98393
2022-04-08T19:00:00Z,19,-999,2.6,36.8,5.2,-999,-999,98393
2022-04-08T20:00:00Z,2,-999,2.4,38.9,6.5,-999,-999,98393
2022-04-08T21:00:00Z,-3,-999,2.4,38.4,8,-999,-999,98393
2022-04-08T23:00:00Z,-3,-999,2.4,40.6,8.6,-999,-999,98393
2022-04-09T00:00:00Z,-3,-999,2.2,41.3,8.8,-999,-999,98393
2022-04-09T01:00:00Z,-3,-999,1.6,42.8,7.3,-999,-999,98393
2022-04-09T02:00:00Z,-3,-999,1.2,44.5,7.1,-999,-999,98393
2022-04-09T03:00:00Z,-3,-999,1.1,43.7,6.8,-999,-999,98393
2022-04-09T04:00:00Z,-3,-999,0.7,44.1,7.5,-999,-999,98393
2022-04-09T05:00:00Z,-3,-999,0.5,44.1,8.2,-999,-999,98393
2022-04-09T07:00:00Z,-1,-999,0.5,42.6,6.8,-999,-999,98393
2022-04-09T08:00:00Z,13,-999,0.7,40.4,6.2,-999,-999,98393
2022-04-09T09:00:00Z,32,-999,1.1,38.2,6.4,-999,-999,98393
2022-04-09T11:00:00Z,602,-999,4.4,33.4,5.9,-999,-999,98393
2022-04-09T12:00:00Z,783,-999,5.7,31.4,6.3,-999,-999,98393
2022-04-09T13:00:00Z,597,-999,5.9,31.2,7,-999,-999,98393
2022-04-09T14:00:00Z,362,-999,5.2,33,6.7,-999,-999,98393
2022-04-09T15:00:00Z,249,-999,5.1,32.6,7.2,-999,-999,98393
2022-04-09T16:00:00Z,217,-999,5.2,33.2,7.6,-999,-999,98393
2022-04-09T17:00:00Z,281,-999,5.8,31.8,6.8,-999,-999,98393
2022-04-09T18:00:00Z,123,-999,5.6,30.8,7.7,-999,-999,98393
2022-04-09T19:00:00Z,49,-999,5.2,30.8,8.2,-999,-999,98393
2022-04-09T20:00:00Z,2,-999,3.1,47.5,5.6,-999,-999,98393
2022-04-09T21:00:00Z,0,-999,-0.2,78.2,4,-999,-999,98393
2022-04-09T23:00:00Z,0,-999,-1.4,90.5,1.9,-999,-999,98393
2022-04-10T00:00:00Z,0,-999,-1.4,87.2,5.6,-999,-999,98393
2022-04-10T01:00:00Z,0,-999,-2.1,87.2,6.4,-999,-999,98393
2022-04-10T02:00:00Z,0,-999,-2,86.6,6.8,-999,-999,98393
2022-04-10T03:00:00Z,0,-999,-3.8,82.1,4.5,-999,-999,98393
2022-04-10T04:00:00Z,0,-999,-5.9,83.7,5.6,-999,-999,98393
2022-04-10T05:00:00Z,0,-999,-7.1,80.8,8.4,-999,-999,98393
2022-04-10T07:00:00Z,4,-999,-9.6,75.7,7.1,-999,-999,98393
2022-04-10T08:00:00Z,98,-999,-10.8,71.4,8.3,-999,-999,98393
2022-04-10T11:00:00Z,220,-999,-12,75.1,10.1,-999,-999,98393
2022-04-10T12:00:00Z,558,-999,-10.7,67.3,11.5,-999,-999,98393
2022-04-10T13:00:00Z,661,-999,-10.1,62.2,10.5,-999,-999,98393
2022-04-10T14:00:00Z,598,-999,-10,62,11.2,-999,-999,98393
2022-04-10T15:00:00Z,689,-999,-9.1,54.8,11.8,-999,-999,98393
2022-04-10T16:00:00Z,627,-999,-8,51.2,10.9,-999,-999,98393
2022-04-10T17:00:00Z,413,-999,-7.6,47.4,8.3,-999,-999,98393
2022-04-10T19:00:00Z,67,-999,-7.7,39.6,6.1,-999,-999,98393
2022-04-10T20:00:00Z,8,-999,-8,38.8,6.1,-999,-999,98393
2022-04-10T21:00:00Z,-2,-999,-8.1,39.2,6.4,-999,-999,98393
2022-04-10T23:00:00Z,-2,-999,-7.3,36.3,6.7,-999,-999,98393
2022-04-11T00:00:00Z,-2,-999,-7,36.7,8.2,-999,-999,98393
2022-04-11T01:00:00Z,-1,-999,-6.8,37,7.7,-999,-999,98393
2022-04-11T03:00:00Z,-1,-999,-7.2,39.6,7.6,-999,-999,98393
2022-04-11T04:00:00Z,-1,-999,-7.4,40.4,8.9,-999,-999,98393
2022-04-11T05:00:00Z,-1,-999,-7.5,42.5,8.5,-999,-999,98393
2022-04-11T07:00:00Z,9,-999,-7.9,55.6,7.7,-999,-999,98393
2022-04-11T08:00:00Z,65,-999,-7,50.6,8.5,-999,-999,98393
2022-04-11T09:00:00Z,55,-999,-6,42.9,7.3,-999,-999,98393
2022-04-11T10:00:00Z,149,-999,-5.1,42.4,7.1,-999,-999,98393
2022-04-11T12:00:00Z,269,-999,-3.1,37.8,8.4,-999,-999,98393
2022-04-11T13:00:00Z,302,-999,-2.6,39.7,6.9,-999,-999,98393
2022-04-11T15:00:00Z,414,-999,-0.1,37.8,8.2,-999,-999,98393
2022-04-11T16:00:00Z,267,-999,0,39.1,6.2,-999,-999,98393
2022-04-11T17:00:00Z,183,-999,0.7,35.8,5.7,-999,-999,98393
2022-04-11T19:00:00Z,32,-999,0.7,43.2,4,-999,-999,98393
2022-04-11T20:00:00Z,8,-999,0.8,44.8,3,-999,-999,98393
2022-04-11T21:00:00Z,-1,-999,1.2,42.7,1.9,-999,-999,98393
2022-04-11T22:00:00Z,-1,-999,1.8,43.7,3.4,-999,-999,98393
2022-04-11T23:00:00Z,-1,-999,0.6,59.5,2.5,-999,-999,98393
2022-04-12T00:00:00Z,-1,-999,-1.9,87.3,2.6,-999,-999,98393
2022-04-12T01:00:00Z,0,-999,-1.2,81.6,3.8,-999,-999,98393
2022-04-12T02:00:00Z,0,-999,-0.4,80.7,7.6,-999,-999,98393
2022-04-12T04:00:00Z,-1,-999,-0.1,67.8,8.8,-999,-999,98393
2022-04-12T05:00:00Z,-1,-999,-0.8,68.8,10.8,-999,-999,98393
2022-04-12T07:00:00Z,3,-999,-6.4,87,2.2,-999,-999,98393
2022-04-12T08:00:00Z,31,-999,-7.8,88.7,3.6,-999,-999,98393
2022-04-12T09:00:00Z,102,-999,-8.3,84.8,2.7,-999,-999,98393
2022-04-12T11:00:00Z,302,-999,-8.7,73.7,5.7,-999,-999,98393
2022-04-12T12:00:00Z,384,-999,-9.1,73.2,6.1,-999,-999,98393
2022-04-12T13:00:00Z,325,-999,-9.5,73.6,6.3,-999,-999,98393
2022-04-12T15:00:00Z,247,-999,-10.4,76.5,6.2,-999,-999,98393
2022-04-12T16:00:00Z,188,-999,-11.1,75,5.9,-999,-999,98393
2022-04-12T17:00:00Z,111,-999,-11.8,79.4,4.3,-999,-999,98393
2022-04-12T19:00:00Z,19,-999,-13,82.4,3.9,-999,-999,98393
2022-04-12T20:00:00Z,3,-999,-13.2,72.2,3.7,-999,-999,98393
2022-04-12T21:00:00Z,-1,-999,-13.6,72,3.4,-999,-999,98393
2022-04-12T22:00:00Z,-1,-999,-13.9,74.9,3.3,-999,-999,98393
2022-04-12T23:00:00Z,0,-999,-14.2,78.4,3.3,-999,-999,98393
2022-04-13T00:00:00Z,0,-999,-14.6,79.4,3.7,-999,-999,98393
2022-04-13T01:00:00Z,0,-999,-14.9,79.5,2.8,-999,-999,98393
2022-04-13T03:00:00Z,0,-999,-15.4,76.9,3.9,-999,-999,98393
2022-04-13T04:00:00Z,0,-999,-15.5,77,5,-999,-999,98393
2022-04-13T05:00:00Z,0,-999,-15.9,81.3,2.7,-999,-999,98393
2022-04-13T07:00:00Z,10,-999,-16.5,76.5,2.3,-999,-999,98393
2022-04-13T08:00:00Z,72,-999,-16.1,75.6,1.9,-999,-999,98393
2022-04-13T09:00:00Z,166,-999,-15.6,73.7,3,-999,-999,98393
2022-04-13T11:00:00Z,307,-999,-14.2,68,4.7,-999,-999,98393
2022-04-13T13:00:00Z,314,-999,-13.6,65.5,5.6,-999,-999,98393
2022-04-13T15:00:00Z,367,-999,-12.4,56.6,5.2,-999,-999,98393
2022-04-13T16:00:00Z,239,-999,-12.4,56,4.8,-999,-999,98393
2022-04-13T17:00:00Z,138,-999,-13.1,69.8,4.4,-999,-999,98393
2022-04-13T19:00:00Z,23,-999,-13.4,82.7,3,-999,-999,98393
2022-04-13T20:00:00Z,2,-999,-13.7,84.9,4.8,-999,-999,98393
2022-04-13T21:00:00Z,0,-999,-14,83.9,3.3,-999,-999,98393
2022-04-13T22:00:00Z,0,-999,-14,83,3.3,-999,-999,98393
2022-04-13T23:00:00Z,0,-999,-13.9,81.9,3.1,-999,-999,98393
2022-04-14T00:00:00Z,0,-999,-14.2,84.2,3.9,-999,-999,98393
2022-04-14T01:00:00Z,0,-999,-14.5,82.1,6.2,-999,-999,98393
2022-04-14T03:00:00Z,0,-999,-14.3,76.9,8,-999,-999,98393
2022-04-14T04:00:00Z,0,-999,-14.2,75.4,8.6,-999,-999,98393
2022-04-14T05:00:00Z,0,-999,-13.9,75.1,7.4,-999,-999,98393
2022-04-14T07:00:00Z,5,-999,-13.6,77.6,4.5,-999,-999,98393
2022-04-14T08:00:00Z,30,-999,-13.2,77.6,4.1,-999,-999,98393
2022-04-14T09:00:00Z,48,-999,-12.7,76.8,3.1,-999,-999,98393
2022-04-14T10:00:00Z,51,-999,-12.3,80.1,3.2,-999,-999,98393
2022-04-14T11:00:00Z,90,-999,-10.9,80.7,3.8,-999,-999,98393
2022-04-14T12:00:00Z,164,-999,-9.4,73.4,6,-999,-999,98393
2022-04-14T13:00:00Z,181,-999,-8.3,74.2,6.5,-999,-999,98393
2022-04-14T14:00:00Z,230,-999,-7,69.4,8.1,-999,-999,98393
2022-04-14T15:00:00Z,337,-999,-5.8,66.1,9,-999,-999,98393
2022-04-14T16:00:00Z,330,-999,-5.2,64.7,7.7,-999,-999,98393
2022-04-14T17:00:00Z,329,-999,-4.4,57.4,7.7,-999,-999,98393
2022-04-14T19:00:00Z,52,-999,-4.5,54.3,7,-999,-999,98393
2022-04-14T20:00:00Z,9,-999,-4.6,54.6,4.8,-999,-999,98393
2022-04-14T21:00:00Z,-1,-999,-4.8,54.7,3.9,-999,-999,98393
2022-04-14T22:00:00Z,-1,-999,-4.7,48.8,4.6,-999,-999,98393
2022-04-14T23:00:00Z,-3,-999,-4.7,46.2,6.2,-999,-999,98393
2022-04-15T00:00:00Z,-3,-999,-4.6,44.6,7.5,-999,-999,98393
2022-04-15T01:00:00Z,-3,-999,-4.4,43.2,5.7,-999,-999,98393
2022-04-15T02:00:00Z,-2,-999,-3.9,41.9,5,-999,-999,98393
2022-04-15T03:00:00Z,-1,-999,-3.6,42.4,5.7,-999,-999,98393
2022-04-15T04:00:00Z,-1,-999,-3.5,45.3,6.4,-999,-999,98393
2022-04-15T05:00:00Z,-1,-999,-3.7,50.6,6.3,-999,-999,98393
2022-04-15T07:00:00Z,5,-999,-4.3,72.5,5.7,-999,-999,98393
2022-04-15T09:00:00Z,67,-999,-4.8,86,5.1,-999,-999,98393
2022-04-15T10:00:00Z,148,-999,-4.4,82.5,7.3,-999,-999,98393
2022-04-15T11:00:00Z,161,-999,-4,80.5,5.6,-999,-999,98393
2022-04-15T12:00:00Z,273,-999,-3.4,80.7,4.5,-999,-999,98393
2022-04-15T13:00:00Z,374,-999,-1.9,67,6.1,-999,-999,98393
2022-04-15T15:00:00Z,332,-999,-0.5,59.6,6.6,-999,-999,98393
2022-04-15T16:00:00Z,192,-999,-1.3,69.8,6.5,-999,-999,98393
2022-04-15T17:00:00Z,149,-999,-1,68.4,5.2,-999,-999,98393
2022-04-15T19:00:00Z,36,-999,-1.4,70.2,5.8,-999,-999,98393
2022-04-15T20:00:00Z,19,-999,-1,66.8,5.8,-999,-999,98393
2022-04-15T21:00:00Z,-1,-999,-1.2,67.3,5.2,-999,-999,98393
2022-04-15T22:00:00Z,-1,-999,-4.2,73.9,2.2,-999,-999,98393
2022-04-15T23:00:00Z,-1,-999,-5.5,77.8,1.1,-999,-999,98393
2022-04-16T00:00:00Z,-2,-999,-7.8,84.6,0.2,-999,-999,98393
2022-04-16T01:00:00Z,-2,-999,-10.1,90.2,0.3,-999,-999,98393
2022-04-16T02:00:00Z,-1,-999,-10.4,92.4,0.7,-999,-999,98393
2022-04-16T03:00:00Z,-3,-999,-5,71,1.7,-999,-999,98393
2022-04-16T04:00:00Z,-3,-999,-1.4,48.9,2.5,-999,-999,98393
2022-04-16T05:00:00Z,-3,-999,-0.6,42.2,2.9,-999,-999,98393
2022-04-16T07:00:00Z,20,-999,0.8,36.5,6.1,-999,-999,98393
2022-04-16T08:00:00Z,133,-999,1.6,35.1,5.9,-999,-999,98393
2022-04-16T09:00:00Z,259,-999,2,34.9,7.2,-999,-999,98393
2022-04-16T10:00:00Z,409,-999,2.5,35.2,7.8,-999,-999,98393
2022-04-16T11:00:00Z,777,-999,4.5,31.9,6.9,-999,-999,98393
2022-04-16T12:00:00Z,717,-999,4.8,32.9,6.4,-999,-999,98393
2022-04-16T13:00:00Z,688,-999,5.2,34.1,5.3,-999,-999,98393
2022-04-16T15:00:00Z,316,-999,4.3,39.3,4.6,-999,-999,98393
2022-04-16T19:00:00Z,33,-999,1.7,50.7,3.8,-999,-999,98393
2022-04-16T21:00:00Z,-1,-999,-1.3,66,1.9,-999,-999,98393
2022-04-16T22:00:00Z,0,-999,-0.7,76.4,4.1,-999,-999,98393
2022-04-16T23:00:00Z,0,-999,-1.9,90.9,3.9,-999,-999,98393
2022-04-17T00:00:00Z,0,-999,-2.5,93.2,4.6,-999,-999,98393
2022-04-17T01:00:00Z,0,-999,-2.6,85.3,7.3,-999,-999,98393
2022-04-17T02:00:00Z,0,-999,-2.7,85.4,6.8,-999,-999,98393
2022-04-17T03:00:00Z,-1,-999,-3,82.7,7.9,-999,-999,98393
2022-04-17T04:00:00Z,-1,-999,-3.2,82.6,8.3,-999,-999,98393
2022-04-17T05:00:00Z,0,-999,-3.4,88.6,7.2,-999,-999,98393
2022-04-17T07:00:00Z,8,-999,-3.3,86.2,7.1,-999,-999,98393
2022-04-17T08:00:00Z,31,-999,-3.3,86.9,7.2,-999,-999,98393
2022-04-17T09:00:00Z,112,-999,-3.1,85.5,7.5,-999,-999,98393
2022-04-17T10:00:00Z,116,-999,-3.1,85.2,7.2,-999,-999,98393
2022-04-17T11:00:00Z,145,-999,-3.3,86.6,7.9,-999,-999,98393
2022-04-17T12:00:00Z,168,-999,-3.1,84.9,7,-999,-999,98393
2022-04-17T13:00:00Z,150,-999,-2.8,82.8,8.2,-999,-999,98393
2022-04-17T14:00:00Z,173,-999,-2.2,80.8,7.2,-999,-999,98393
2022-04-17T15:00:00Z,230,-999,-1.8,76.9,8,-999,-999,98393
2022-04-17T16:00:00Z,108,-999,-2.6,83.6,6.6,-999,-999,98393
2022-04-17T17:00:00Z,124,-999,-2.5,82.9,6.1,-999,-999,98393
2022-04-17T19:00:00Z,29,-999,-3.1,82.8,6.3,-999,-999,98393
2022-04-17T20:00:00Z,5,-999,-3.5,81.5,8.2,-999,-999,98393
2022-04-17T21:00:00Z,0,-999,-3.7,81.8,9.2,-999,-999,98393
2022-04-17T22:00:00Z,0,-999,-3.2,79.6,9.4,-999,-999,98393
2022-04-17T23:00:00Z,-1,-999,-2.5,74.9,9,-999,-999,98393
2022-04-18T00:00:00Z,-1,-999,-2.3,70.8,8.7,-999,-999,98393
2022-04-18T01:00:00Z,-1,-999,-2.3,69.5,7,-999,-999,98393
2022-04-18T02:00:00Z,-2,-999,-2.5,67.4,6,-999,-999,98393
2022-04-18T03:00:00Z,-3,-999,-2.2,62.3,4.9,-999,-999,98393
2022-04-18T04:00:00Z,-3,-999,-1.6,60,6.8,-999,-999,98393
2022-04-18T05:00:00Z,-3,-999,-1.1,55,7,-999,-999,98393
2022-04-18T07:00:00Z,8,-999,-0.4,46.7,8.3,-999,-999,98393
2022-04-18T08:00:00Z,37,-999,0,44.2,7.8,-999,-999,98393
2022-04-18T11:00:00Z,742,-999,4.9,34.5,5.5,-999,-999,98393
2022-04-18T12:00:00Z,878,-999,5.9,33.9,5,-999,-999,98393
2022-04-18T13:00:00Z,956,-999,6.8,29.9,4.9,-999,-999,98393
2022-04-18T15:00:00Z,903,-999,7.5,33,5.2,-999,-999,98393
2022-04-18T16:00:00Z,786,-999,8.4,30.4,4.2,-999,-999,98393
2022-04-18T17:00:00Z,618,-999,6.8,37.1,4.1,-999,-999,98393
2022-04-18T19:00:00Z,69,-999,2.1,53.6,0.3,-999,-999,98393
2022-04-18T20:00:00Z,6,-999,-1.7,69.9,0.1,-999,-999,98393
2022-04-18T21:00:00Z,-3,-999,-3.3,75.5,0.1,-999,-999,98393
2022-04-18T22:00:00Z,-3,-999,-3.6,75.5,0.6,-999,-999,98393
2022-04-19T00:00:00Z,-3,-999,3.3,39.2,5.5,-999,-999,98393
2022-04-19T01:00:00Z,-4,-999,5.2,31.2,9.3,-999,-999,98393
2022-04-19T02:00:00Z,-4,-999,4.8,31.1,8.8,-999,-999,98393
2022-04-19T03:00:00Z,-4,-999,4.6,28.8,8.2,-999,-999,98393
2022-04-19T04:00:00Z,-4,-999,4.5,26,8.6,-999,-999,98393
2022-04-19T05:00:00Z,-4,-999,4.1,25.7,9.6,-999,-999,98393
