datetime,Depth_meter,Dissolved_oxygen_gram_per_cubicMeter
2016-07-25T20:30:00Z,0.5,7.546
2016-07-25T20:30:00Z,4.5,7.734
2016-07-25T21:00:00Z,0.5,7.537
2016-07-25T21:00:00Z,4.5,7.681
2016-07-25T21:30:00Z,0.5,7.477
2016-07-25T21:30:00Z,4.5,7.594
2016-07-25T22:00:00Z,0.5,7.466
2016-07-25T22:00:00Z,4.5,7.606
2016-07-25T22:30:00Z,0.5,7.455
2016-07-25T22:30:00Z,4.5,7.664
2016-07-25T23:00:00Z,0.5,7.523
2016-07-25T23:00:00Z,4.5,7.772
2016-07-25T23:30:00Z,0.5,7.511
2016-07-25T23:30:00Z,4.5,7.767
2016-07-26T00:00:00Z,0.5,7.53
2016-07-26T00:00:00Z,4.5,7.756
2016-07-26T00:30:00Z,0.5,7.506
2016-07-26T00:30:00Z,4.5,7.744
2016-07-26T01:00:00Z,0.5,7.469
2016-07-26T01:00:00Z,4.5,7.755
2016-07-26T01:30:00Z,0.5,7.422
2016-07-26T01:30:00Z,4.5,7.785
2016-07-26T02:00:00Z,0.5,7.374
2016-07-26T02:00:00Z,4.5,7.775
2016-07-26T02:30:00Z,0.5,7.335
2016-07-26T02:30:00Z,4.5,7.733
2016-07-26T03:00:00Z,0.5,7.294
2016-07-26T03:00:00Z,4.5,7.74
2016-07-26T03:30:00Z,0.5,7.28
2016-07-26T03:30:00Z,4.5,7.73
2016-07-26T04:00:00Z,0.5,7.25
2016-07-26T04:00:00Z,4.5,7.758
2016-07-26T04:30:00Z,0.5,7.229
2016-07-26T04:30:00Z,4.5,7.726
2016-07-26T05:00:00Z,0.5,7.211
2016-07-26T05:00:00Z,4.5,7.727
2016-07-26T05:30:00Z,0.5,7.169
2016-07-26T05:30:00Z,4.5,7.658
2016-07-26T06:00:00Z,0.5,7.155
2016-07-26T06:00:00Z,4.5,7.639
2016-07-26T06:30:00Z,0.5,7.156
2016-07-26T06:30:00Z,4.5,7.53
2016-07-26T07:00:00Z,0.5,7.169
2016-07-26T07:00:00Z,4.5,7.591
2016-07-26T07:30:00Z,0.5,7.16
2016-07-26T07:30:00Z,4.5,7.625
2016-07-26T08:00:00Z,0.5,7.16
2016-07-26T08:00:00Z,4.5,7.654
2016-07-26T08:30:00Z,0.5,7.16
2016-07-26T08:30:00Z,4.5,7.613
2016-07-26T09:00:00Z,0.5,7.176
2016-07-26T09:00:00Z,4.5,7.576
2016-07-26T09:30:00Z,0.5,7.169
2016-07-26T09:30:00Z,4.5,7.608
2016-07-26T10:00:00Z,0.5,7.178
2016-07-26T10:00:00Z,4.5,7.603
2016-07-26T10:30:00Z,0.5,7.171
2016-07-26T10:30:00Z,4.5,7.655
2016-07-26T11:00:00Z,0.5,7.196
2016-07-26T11:00:00Z,4.5,7.648
2016-07-26T11:30:00Z,0.5,7.207
2016-07-26T11:30:00Z,4.5,7.647
2016-07-26T12:00:00Z,0.5,7.215
2016-07-26T12:00:00Z,4.5,7.697
2016-07-26T12:30:00Z,0.5,7.22
2016-07-26T12:30:00Z,4.5,7.697
2016-07-26T13:00:00Z,0.5,7.242
2016-07-26T13:00:00Z,4.5,7.671
2016-07-26T13:30:00Z,0.5,7.328
2016-07-26T13:30:00Z,4.5,7.765
2016-07-26T14:00:00Z,0.5,7.305
2016-07-26T14:00:00Z,4.5,7.816
2016-07-26T14:30:00Z,0.5,7.335
2016-07-26T14:30:00Z,4.5,7.7
2016-07-26T15:00:00Z,0.5,7.335
2016-07-26T15:00:00Z,4.5,7.781
2016-07-26T15:30:00Z,0.5,7.365
2016-07-26T15:30:00Z,4.5,7.866
2016-07-26T16:00:00Z,0.5,7.386
2016-07-26T16:00:00Z,4.5,7.781
2016-07-26T16:30:00Z,0.5,7.355
2016-07-26T16:30:00Z,4.5,7.793
2016-07-26T17:00:00Z,0.5,7.376
2016-07-26T17:00:00Z,4.5,7.858
2016-07-26T17:30:00Z,0.5,7.382
2016-07-26T17:30:00Z,4.5,7.915
2016-07-26T18:00:00Z,0.5,7.379
2016-07-26T18:00:00Z,4.5,7.872
2016-07-26T18:30:00Z,0.5,7.374
2016-07-26T18:30:00Z,4.5,7.779
2016-07-26T19:00:00Z,0.5,7.395
2016-07-26T19:00:00Z,4.5,7.716
2016-07-26T19:30:00Z,0.5,7.396
2016-07-26T19:30:00Z,4.5,7.764
2016-07-26T20:00:00Z,0.5,7.396
2016-07-26T20:00:00Z,4.5,7.744
2016-07-26T20:30:00Z,0.5,7.36
2016-07-26T20:30:00Z,4.5,7.734
2016-07-26T21:00:00Z,0.5,7.363
2016-07-26T21:00:00Z,4.5,7.682
2016-07-26T21:30:00Z,0.5,7.327
2016-07-26T21:30:00Z,4.5,7.648
2016-07-26T22:00:00Z,0.5,7.321
2016-07-26T22:00:00Z,4.5,7.639
2016-07-26T22:30:00Z,0.5,7.302
2016-07-26T22:30:00Z,4.5,7.637
2016-07-26T23:00:00Z,0.5,7.28
2016-07-26T23:00:00Z,4.5,7.615
2016-07-26T23:30:00Z,0.5,7.261
2016-07-26T23:30:00Z,4.5,7.592
2016-07-27T00:00:00Z,0.5,7.269
2016-07-27T00:00:00Z,4.5,7.562
2016-07-27T00:30:00Z,0.5,7.245
2016-07-27T00:30:00Z,4.5,7.542
2016-07-27T01:00:00Z,0.5,7.232
2016-07-27T01:00:00Z,4.5,7.52
2016-07-27T01:30:00Z,0.5,7.21
2016-07-27T01:30:00Z,4.5,7.52
2016-07-27T02:00:00Z,0.5,7.184
2016-07-27T02:00:00Z,4.5,7.496
2016-07-27T02:30:00Z,0.5,7.17
2016-07-27T02:30:00Z,4.5,7.479
2016-07-27T03:00:00Z,0.5,7.178
2016-07-27T03:00:00Z,4.5,7.438
2016-07-27T03:30:00Z,0.5,7.166
2016-07-27T03:30:00Z,4.5,7.453
2016-07-27T04:00:00Z,0.5,7.122
2016-07-27T04:00:00Z,4.5,7.442
2016-07-27T04:30:00Z,0.5,7.12
2016-07-27T04:30:00Z,4.5,7.44
2016-07-27T05:00:00Z,0.5,7.121
2016-07-27T05:00:00Z,4.5,7.445
2016-07-27T05:30:00Z,0.5,7.094
2016-07-27T05:30:00Z,4.5,7.415
2016-07-27T06:00:00Z,0.5,7.091
2016-07-27T06:00:00Z,4.5,7.382
2016-07-27T06:30:00Z,0.5,7.071
2016-07-27T06:30:00Z,4.5,7.366
2016-07-27T07:00:00Z,0.5,7.085
2016-07-27T07:00:00Z,4.5,7.406
2016-07-27T07:30:00Z,0.5,7.087
2016-07-27T07:30:00Z,4.5,7.421
2016-07-27T08:00:00Z,0.5,7.112
2016-07-27T08:00:00Z,4.5,7.462
2016-07-27T08:30:00Z,0.5,7.117
2016-07-27T08:30:00Z,4.5,7.552
2016-07-27T09:00:00Z,0.5,7.173
2016-07-27T09:00:00Z,4.5,7.513
2016-07-27T09:30:00Z,0.5,7.184
2016-07-27T09:30:00Z,4.5,7.518
2016-07-27T10:00:00Z,0.5,7.235
2016-07-27T10:00:00Z,4.5,7.501
2016-07-27T10:30:00Z,0.5,7.261
2016-07-27T10:30:00Z,4.5,7.552
2016-07-27T11:00:00Z,0.5,7.256
2016-07-27T11:00:00Z,4.5,7.577
2016-07-27T11:30:00Z,0.5,7.309
2016-07-27T11:30:00Z,4.5,7.565
2016-07-27T12:00:00Z,0.5,7.317
2016-07-27T12:00:00Z,4.5,7.591
2016-07-27T12:30:00Z,0.5,7.339
2016-07-27T12:30:00Z,4.5,7.644
2016-07-27T13:00:00Z,0.5,7.32
2016-07-27T13:00:00Z,4.5,7.61
2016-07-27T13:30:00Z,0.5,7.367
2016-07-27T13:30:00Z,4.5,7.658
2016-07-27T14:00:00Z,0.5,7.359
2016-07-27T14:00:00Z,4.5,7.674
2016-07-27T14:30:00Z,0.5,7.359
2016-07-27T14:30:00Z,4.5,7.678
2016-07-27T15:00:00Z,0.5,7.366
2016-07-27T15:00:00Z,4.5,7.7
2016-07-27T15:30:00Z,0.5,7.413
2016-07-27T15:30:00Z,4.5,7.747
2016-07-27T16:00:00Z,0.5,7.451
2016-07-27T16:00:00Z,4.5,7.714
2016-07-27T16:30:00Z,0.5,7.492
2016-07-27T16:30:00Z,4.5,7.732
2016-07-27T17:00:00Z,0.5,7.521
2016-07-27T17:00:00Z,4.5,7.75
2016-07-27T17:30:00Z,0.5,7.477
2016-07-27T17:30:00Z,4.5,7.801
2016-07-27T18:00:00Z,0.5,7.563
2016-07-27T18:00:00Z,4.5,7.808
2016-07-27T18:30:00Z,0.5,7.562
2016-07-27T18:30:00Z,4.5,7.796
2016-07-27T19:00:00Z,0.5,7.515
2016-07-27T19:00:00Z,4.5,7.769
2016-07-27T19:30:00Z,0.5,7.496
2016-07-27T19:30:00Z,4.5,7.733
2016-07-27T20:00:00Z,0.5,7.516
2016-07-27T20:00:00Z,4.5,7.71
2016-07-27T20:30:00Z,0.5,7.499
2016-07-27T20:30:00Z,4.5,7.673
2016-07-27T21:00:00Z,0.5,7.486
2016-07-27T21:00:00Z,4.5,7.663
2016-07-27T21:30:00Z,0.5,7.469
2016-07-27T21:30:00Z,4.5,7.635
2016-07-27T22:00:00Z,0.5,7.449
2016-07-27T22:00:00Z,4.5,7.727
2016-07-27T22:30:00Z,0.5,7.395
2016-07-27T22:30:00Z,4.5,7.716
2016-07-27T23:00:00Z,0.5,7.398
2016-07-27T23:00:00Z,4.5,7.717
2016-07-27T23:30:00Z,0.5,7.366
2016-07-27T23:30:00Z,4.5,7.701
2016-07-28T00:00:00Z,0.5,7.374
2016-07-28T00:00:00Z,4.5,7.465
2016-07-28T00:30:00Z,0.5,7.369
2016-07-28T00:30:00Z,4.5,7.435
2016-07-28T01:00:00Z,0.5,7.316
2016-07-28T01:00:00Z,4.5,7.381
2016-07-28T01:30:00Z,0.5,7.366
2016-07-28T01:30:00Z,4.5,7.342
2016-07-28T02:00:00Z,0.5,7.346
2016-07-28T02:00:00Z,4.5,7.372
2016-07-28T02:30:00Z,0.5,7.337
2016-07-28T02:30:00Z,4.5,7.365
2016-07-28T03:00:00Z,0.5,7.343
2016-07-28T03:00:00Z,4.5,7.338
2016-07-28T03:30:00Z,0.5,7.34
2016-07-28T03:30:00Z,4.5,7.327
2016-07-28T04:00:00Z,0.5,7.33
2016-07-28T04:00:00Z,4.5,7.311
2016-07-28T04:30:00Z,0.5,7.3
2016-07-28T04:30:00Z,4.5,7.314
2016-07-28T05:00:00Z,0.5,7.319
2016-07-28T05:00:00Z,4.5,7.298
2016-07-28T05:30:00Z,0.5,7.333
2016-07-28T05:30:00Z,4.5,7.294
2016-07-28T06:00:00Z,0.5,7.324
2016-07-28T06:00:00Z,4.5,7.303
2016-07-28T06:30:00Z,0.5,7.314
2016-07-28T06:30:00Z,4.5,7.264
2016-07-28T07:00:00Z,0.5,7.28
2016-07-28T07:00:00Z,4.5,7.293
2016-07-28T07:30:00Z,0.5,7.344
2016-07-28T07:30:00Z,4.5,7.361
2016-07-28T08:00:00Z,0.5,7.29
2016-07-28T08:00:00Z,4.5,7.363
2016-07-28T08:30:00Z,0.5,7.281
2016-07-28T08:30:00Z,4.5,7.299
2016-07-28T09:00:00Z,0.5,7.269
2016-07-28T09:00:00Z,4.5,7.334
2016-07-28T09:30:00Z,0.5,7.257
2016-07-28T09:30:00Z,4.5,7.593
2016-07-28T10:00:00Z,0.5,7.248
2016-07-28T10:00:00Z,4.5,7.53
2016-07-28T10:30:00Z,0.5,7.256
2016-07-28T10:30:00Z,4.5,7.616
2016-07-28T11:00:00Z,0.5,7.325
2016-07-28T11:00:00Z,4.5,7.511
2016-07-28T11:30:00Z,0.5,7.277
2016-07-28T11:30:00Z,4.5,7.586
2016-07-28T12:00:00Z,0.5,7.394
2016-07-28T12:00:00Z,4.5,7.487
2016-07-28T12:30:00Z,0.5,7.321
2016-07-28T12:30:00Z,4.5,7.655
2016-07-28T13:00:00Z,0.5,7.353
2016-07-28T13:00:00Z,4.5,7.643
2016-07-28T13:30:00Z,0.5,7.359
2016-07-28T13:30:00Z,4.5,7.562
2016-07-28T14:00:00Z,0.5,7.319
2016-07-28T14:00:00Z,4.5,7.622
2016-07-28T14:30:00Z,0.5,7.373
2016-07-28T14:30:00Z,4.5,7.586
2016-07-28T15:00:00Z,0.5,7.401
2016-07-28T15:00:00Z,4.5,7.576
2016-07-28T15:30:00Z,0.5,7.38
2016-07-28T15:30:00Z,4.5,7.709
2016-07-28T16:00:00Z,0.5,7.471
2016-07-28T16:00:00Z,4.5,7.705
2016-07-28T16:30:00Z,0.5,7.386
2016-07-28T16:30:00Z,4.5,7.683
2016-07-28T17:00:00Z,0.5,7.38
2016-07-28T17:00:00Z,4.5,7.636
2016-07-28T17:30:00Z,0.5,7.388
2016-07-28T17:30:00Z,4.5,7.66
2016-07-28T18:00:00Z,0.5,7.388
2016-07-28T18:00:00Z,4.5,7.737
2016-07-28T18:30:00Z,0.5,7.385
2016-07-28T18:30:00Z,4.5,7.653
2016-07-28T19:00:00Z,0.5,7.402
2016-07-28T19:00:00Z,4.5,7.655
2016-07-28T19:30:00Z,0.5,7.369
2016-07-28T19:30:00Z,4.5,7.64
2016-07-28T20:00:00Z,0.5,7.375
2016-07-28T20:00:00Z,4.5,7.684
2016-07-28T20:30:00Z,0.5,7.374
2016-07-28T20:30:00Z,4.5,7.666
2016-07-28T21:00:00Z,0.5,7.354
2016-07-28T21:00:00Z,4.5,7.62
2016-07-28T21:30:00Z,0.5,7.323
2016-07-28T21:30:00Z,4.5,7.596
2016-07-28T22:00:00Z,0.5,7.291
2016-07-28T22:00:00Z,4.5,7.493
2016-07-28T22:30:00Z,0.5,7.282
2016-07-28T22:30:00Z,4.5,7.545
2016-07-28T23:00:00Z,0.5,7.304
2016-07-28T23:00:00Z,4.5,7.38
2016-07-28T23:30:00Z,0.5,7.298
2016-07-28T23:30:00Z,4.5,7.354
2016-07-29T00:00:00Z,0.5,7.282
2016-07-29T00:00:00Z,4.5,7.369
2016-07-29T00:30:00Z,0.5,7.261
2016-07-29T00:30:00Z,4.5,7.4
2016-07-29T01:00:00Z,0.5,7.224
2016-07-29T01:00:00Z,4.5,7.368
2016-07-29T01:30:00Z,0.5,7.238
2016-07-29T01:30:00Z,4.5,7.444
2016-07-29T02:00:00Z,0.5,7.248
2016-07-29T02:00:00Z,4.5,7.475
2016-07-29T02:30:00Z,0.5,7.234
2016-07-29T02:30:00Z,4.5,7.46
2016-07-29T03:00:00Z,0.5,7.225
2016-07-29T03:00:00Z,4.5,7.335
2016-07-29T03:30:00Z,0.5,7.222
2016-07-29T03:30:00Z,4.5,7.329
2016-07-29T04:00:00Z,0.5,7.212
2016-07-29T04:00:00Z,4.5,7.226
2016-07-29T04:30:00Z,0.5,7.222
2016-07-29T04:30:00Z,4.5,7.234
2016-07-29T05:00:00Z,0.5,7.218
2016-07-29T05:00:00Z,4.5,7.226
2016-07-29T05:30:00Z,0.5,7.183
2016-07-29T05:30:00Z,4.5,7.202
2016-07-29T06:00:00Z,0.5,7.205
2016-07-29T06:00:00Z,4.5,7.195
2016-07-29T06:30:00Z,0.5,7.217
2016-07-29T06:30:00Z,4.5,7.197
2016-07-29T07:00:00Z,0.5,7.199
2016-07-29T07:00:00Z,4.5,7.23
2016-07-29T07:30:00Z,0.5,7.242
2016-07-29T07:30:00Z,4.5,7.322
2016-07-29T08:00:00Z,0.5,7.264
2016-07-29T08:00:00Z,4.5,7.343
2016-07-29T08:30:00Z,0.5,7.317
2016-07-29T08:30:00Z,4.5,7.347
2016-07-29T09:00:00Z,0.5,7.229
2016-07-29T09:00:00Z,4.5,7.385
2016-07-29T09:30:00Z,0.5,7.272
2016-07-29T09:30:00Z,4.5,7.347
2016-07-29T10:00:00Z,0.5,7.247
2016-07-29T10:00:00Z,4.5,7.518
2016-07-29T10:30:00Z,0.5,7.282
2016-07-29T10:30:00Z,4.5,7.449
2016-07-29T11:00:00Z,0.5,7.286
2016-07-29T11:00:00Z,4.5,7.351
2016-07-29T11:30:00Z,0.5,7.248
2016-07-29T11:30:00Z,4.5,7.358
2016-07-29T12:00:00Z,0.5,7.221
2016-07-29T12:00:00Z,4.5,7.355
2016-07-29T12:30:00Z,0.5,7.242
2016-07-29T12:30:00Z,4.5,7.373
2016-07-29T13:00:00Z,0.5,7.31
2016-07-29T13:00:00Z,4.5,7.398
2016-07-29T13:30:00Z,0.5,7.318
2016-07-29T13:30:00Z,4.5,7.409
2016-07-29T14:00:00Z,0.5,7.273
2016-07-29T14:00:00Z,4.5,7.384
2016-07-29T14:30:00Z,0.5,7.276
2016-07-29T14:30:00Z,4.5,7.411
2016-07-29T15:00:00Z,0.5,7.394
2016-07-29T15:00:00Z,4.5,7.406
2016-07-29T15:30:00Z,0.5,7.37
2016-07-29T15:30:00Z,4.5,7.5
2016-07-29T16:00:00Z,0.5,7.347
2016-07-29T16:00:00Z,4.5,7.531
2016-07-29T16:30:00Z,0.5,7.269
2016-07-29T16:30:00Z,4.5,7.573
2016-07-29T17:00:00Z,0.5,7.278
2016-07-29T17:00:00Z,4.5,7.62
2016-07-29T17:30:00Z,0.5,7.356
2016-07-29T17:30:00Z,4.5,7.662
2016-07-29T18:00:00Z,0.5,7.381
2016-07-29T18:00:00Z,4.5,7.668
2016-07-29T18:30:00Z,0.5,7.378
2016-07-29T18:30:00Z,4.5,7.686
2016-07-29T19:00:00Z,0.5,7.372
2016-07-29T19:00:00Z,4.5,7.675
2016-07-29T19:30:00Z,0.5,7.368
2016-07-29T19:30:00Z,4.5,7.671
2016-07-29T20:00:00Z,0.5,7.369
2016-07-29T20:00:00Z,4.5,7.616
2016-07-29T20:30:00Z,0.5,7.346
2016-07-29T20:30:00Z,4.5,7.625
2016-07-29T21:00:00Z,0.5,7.373
2016-07-29T21:00:00Z,4.5,7.666
2016-07-29T21:30:00Z,0.5,7.344
2016-07-29T21:30:00Z,4.5,7.632
2016-07-29T22:00:00Z,0.5,7.368
2016-07-29T22:00:00Z,4.5,7.624
2016-07-29T22:30:00Z,0.5,7.343
2016-07-29T22:30:00Z,4.5,7.616
2016-07-29T23:00:00Z,0.5,7.328
2016-07-29T23:00:00Z,4.5,7.535
2016-07-29T23:30:00Z,0.5,7.302
2016-07-29T23:30:00Z,4.5,7.524
2016-07-30T00:00:00Z,0.5,7.265
2016-07-30T00:00:00Z,4.5,7.488
2016-07-30T00:30:00Z,0.5,7.277
2016-07-30T00:30:00Z,4.5,7.508
2016-07-30T01:00:00Z,0.5,7.258
2016-07-30T01:00:00Z,4.5,7.466
2016-07-30T01:30:00Z,0.5,7.24
2016-07-30T01:30:00Z,4.5,7.345
2016-07-30T02:00:00Z,0.5,7.236
2016-07-30T02:00:00Z,4.5,7.289
2016-07-30T02:30:00Z,0.5,7.238
2016-07-30T02:30:00Z,4.5,7.217
2016-07-30T03:00:00Z,0.5,7.245
2016-07-30T03:00:00Z,4.5,7.269
2016-07-30T03:30:00Z,0.5,7.31
2016-07-30T03:30:00Z,4.5,7.241
2016-07-30T04:00:00Z,0.5,7.309
2016-07-30T04:00:00Z,4.5,7.258
2016-07-30T04:30:00Z,0.5,7.28
2016-07-30T04:30:00Z,4.5,7.219
2016-07-30T05:00:00Z,0.5,7.277
2016-07-30T05:00:00Z,4.5,7.189
2016-07-30T05:30:00Z,0.5,7.215
2016-07-30T05:30:00Z,4.5,7.185
2016-07-30T06:00:00Z,0.5,7.226
2016-07-30T06:00:00Z,4.5,7.159
2016-07-30T06:30:00Z,0.5,7.2
2016-07-30T06:30:00Z,4.5,7.151
2016-07-30T07:00:00Z,0.5,7.173
2016-07-30T07:00:00Z,4.5,7.137
2016-07-30T07:30:00Z,0.5,7.151
2016-07-30T07:30:00Z,4.5,7.123
2016-07-30T08:00:00Z,0.5,7.146
2016-07-30T08:00:00Z,4.5,7.084
2016-07-30T08:30:00Z,0.5,7.168
2016-07-30T08:30:00Z,4.5,7.072
2016-07-30T09:00:00Z,0.5,7.122
2016-07-30T09:00:00Z,4.5,7.109
2016-07-30T09:30:00Z,0.5,7.153
2016-07-30T09:30:00Z,4.5,7.146
2016-07-30T10:00:00Z,0.5,7.175
2016-07-30T10:00:00Z,4.5,7.145
2016-07-30T10:30:00Z,0.5,7.182
2016-07-30T10:30:00Z,4.5,7.143
2016-07-30T11:00:00Z,0.5,7.256
2016-07-30T11:00:00Z,4.5,7.135
2016-07-30T11:30:00Z,0.5,7.222
2016-07-30T11:30:00Z,4.5,7.216
2016-07-30T12:00:00Z,0.5,7.223
2016-07-30T12:00:00Z,4.5,7.271
2016-07-30T12:30:00Z,0.5,7.192
2016-07-30T12:30:00Z,4.5,7.335
2016-07-30T13:00:00Z,0.5,7.191
2016-07-30T13:00:00Z,4.5,7.346
2016-07-30T13:30:00Z,0.5,7.231
2016-07-30T13:30:00Z,4.5,7.387
2016-07-30T14:00:00Z,0.5,7.227
2016-07-30T14:00:00Z,4.5,7.438
2016-07-30T14:30:00Z,0.5,7.384
2016-07-30T14:30:00Z,4.5,7.431
2016-07-30T15:00:00Z,0.5,7.263
2016-07-30T15:00:00Z,4.5,7.487
2016-07-30T15:30:00Z,0.5,7.37
2016-07-30T15:30:00Z,4.5,7.56
2016-07-30T16:00:00Z,0.5,7.39
2016-07-30T16:00:00Z,4.5,7.55
2016-07-30T16:30:00Z,0.5,7.352
2016-07-30T16:30:00Z,4.5,7.62
2016-07-30T17:00:00Z,0.5,7.348
2016-07-30T17:00:00Z,4.5,7.585
2016-07-30T17:30:00Z,0.5,7.339
2016-07-30T17:30:00Z,4.5,7.613
2016-07-30T18:00:00Z,0.5,7.329
2016-07-30T18:00:00Z,4.5,7.638
2016-07-30T18:30:00Z,0.5,7.332
2016-07-30T18:30:00Z,4.5,7.63
2016-07-30T19:00:00Z,0.5,7.336
2016-07-30T19:00:00Z,4.5,7.61
2016-07-30T19:30:00Z,0.5,7.312
2016-07-30T19:30:00Z,4.5,7.648
2016-07-30T20:00:00Z,0.5,7.314
2016-07-30T20:00:00Z,4.5,7.63
2016-07-30T20:30:00Z,0.5,7.255
2016-07-30T20:30:00Z,4.5,7.533
2016-07-30T21:00:00Z,0.5,7.225
2016-07-30T21:00:00Z,4.5,7.578
2016-07-30T21:30:00Z,0.5,7.242
2016-07-30T21:30:00Z,4.5,7.639
2016-07-30T22:00:00Z,0.5,7.236
2016-07-30T22:00:00Z,4.5,7.566
2016-07-30T22:30:00Z,0.5,7.199
2016-07-30T22:30:00Z,4.5,7.542
2016-07-30T23:00:00Z,0.5,7.18
2016-07-30T23:00:00Z,4.5,7.431
2016-07-30T23:30:00Z,0.5,7.154
2016-07-30T23:30:00Z,4.5,7.432
2016-07-31T00:00:00Z,0.5,7.184
2016-07-31T00:00:00Z,4.5,7.51
2016-07-31T00:30:00Z,0.5,7.166
2016-07-31T00:30:00Z,4.5,7.366
2016-07-31T01:00:00Z,0.5,7.176
2016-07-31T01:00:00Z,4.5,7.339
2016-07-31T01:30:00Z,0.5,7.259
2016-07-31T01:30:00Z,4.5,7.243
2016-07-31T02:00:00Z,0.5,7.25
2016-07-31T02:00:00Z,4.5,7.212
2016-07-31T02:30:00Z,0.5,7.256
2016-07-31T02:30:00Z,4.5,7.17
2016-07-31T03:00:00Z,0.5,7.225
2016-07-31T03:00:00Z,4.5,7.167
2016-07-31T03:30:00Z,0.5,7.224
2016-07-31T03:30:00Z,4.5,7.148
2016-07-31T04:00:00Z,0.5,7.172
2016-07-31T04:00:00Z,4.5,7.149
2016-07-31T04:30:00Z,0.5,7.119
2016-07-31T04:30:00Z,4.5,7.128
2016-07-31T05:00:00Z,0.5,7.064
2016-07-31T05:00:00Z,4.5,7.069
2016-07-31T05:30:00Z,0.5,7.027
2016-07-31T05:30:00Z,4.5,7.13
2016-07-31T06:00:00Z,0.5,6.996
2016-07-31T06:00:00Z,4.5,7.118
2016-07-31T06:30:00Z,0.5,6.981
2016-07-31T06:30:00Z,4.5,7.124
2016-07-31T07:00:00Z,0.5,6.935
2016-07-31T07:00:00Z,4.5,7.191
2016-07-31T07:30:00Z,0.5,6.944
2016-07-31T07:30:00Z,4.5,7.273
2016-07-31T08:00:00Z,0.5,6.961
2016-07-31T08:00:00Z,4.5,7.261
2016-07-31T08:30:00Z,0.5,6.992
2016-07-31T08:30:00Z,4.5,7.283
2016-07-31T09:00:00Z,0.5,7.012
2016-07-31T09:00:00Z,4.5,7.332
2016-07-31T09:30:00Z,0.5,7.012
2016-07-31T09:30:00Z,4.5,7.373
2016-07-31T10:00:00Z,0.5,7.054
2016-07-31T10:00:00Z,4.5,7.385
2016-07-31T10:30:00Z,0.5,7.095
2016-07-31T10:30:00Z,4.5,7.422
2016-07-31T11:00:00Z,0.5,7.151
2016-07-31T11:00:00Z,4.5,7.45
2016-07-31T11:30:00Z,0.5,7.182
2016-07-31T11:30:00Z,4.5,7.468
2016-07-31T12:00:00Z,0.5,7.188
2016-07-31T12:00:00Z,4.5,7.503
2016-07-31T12:30:00Z,0.5,7.181
2016-07-31T12:30:00Z,4.5,7.547
2016-07-31T13:00:00Z,0.5,7.232
2016-07-31T13:00:00Z,4.5,7.582
2016-07-31T13:30:00Z,0.5,7.228
2016-07-31T13:30:00Z,4.5,7.597
2016-07-31T14:00:00Z,0.5,7.236
2016-07-31T14:00:00Z,4.5,7.597
2016-07-31T14:30:00Z,0.5,7.263
2016-07-31T14:30:00Z,4.5,7.609
2016-07-31T15:00:00Z,0.5,7.274
2016-07-31T15:00:00Z,4.5,7.645
2016-07-31T15:30:00Z,0.5,7.369
2016-07-31T15:30:00Z,4.5,7.636
2016-07-31T16:00:00Z,0.5,7.299
2016-07-31T16:00:00Z,4.5,7.659
2016-07-31T16:30:00Z,0.5,7.297
2016-07-31T16:30:00Z,4.5,7.673
2016-07-31T17:00:00Z,0.5,7.303
2016-07-31T17:00:00Z,4.5,7.668
2016-07-31T17:30:00Z,0.5,7.31
2016-07-31T17:30:00Z,4.5,7.663
2016-07-31T18:00:00Z,0.5,7.311
2016-07-31T18:00:00Z,4.5,7.63
2016-07-31T18:30:00Z,0.5,7.292
2016-07-31T18:30:00Z,4.5,7.633
2016-07-31T19:00:00Z,0.5,7.297
2016-07-31T19:00:00Z,4.5,7.62
2016-07-31T19:30:00Z,0.5,7.3
2016-07-31T19:30:00Z,4.5,7.626
2016-07-31T20:00:00Z,0.5,7.289
2016-07-31T20:00:00Z,4.5,7.596
2016-07-31T20:30:00Z,0.5,7.269
2016-07-31T20:30:00Z,4.5,7.587
2016-07-31T21:00:00Z,0.5,7.25
2016-07-31T21:00:00Z,4.5,7.582
2016-07-31T21:30:00Z,0.5,7.232
2016-07-31T21:30:00Z,4.5,7.525
2016-07-31T22:00:00Z,0.5,7.196
2016-07-31T22:00:00Z,4.5,7.526
2016-07-31T22:30:00Z,0.5,7.17
2016-07-31T22:30:00Z,4.5,7.474
2016-07-31T23:00:00Z,0.5,7.147
2016-07-31T23:00:00Z,4.5,7.46
2016-07-31T23:30:00Z,0.5,7.112
2016-07-31T23:30:00Z,4.5,7.423
2016-08-01T00:00:00Z,0.5,7.101
2016-08-01T00:00:00Z,4.5,7.428
2016-08-01T00:30:00Z,0.5,7.055
2016-08-01T00:30:00Z,4.5,7.366
2016-08-01T01:00:00Z,0.5,7.044
2016-08-01T01:00:00Z,4.5,7.35
2016-08-01T01:30:00Z,0.5,7.018
2016-08-01T01:30:00Z,4.5,7.301
2016-08-01T02:00:00Z,0.5,7.009
2016-08-01T02:00:00Z,4.5,7.3
2016-08-01T02:30:00Z,0.5,6.963
2016-08-01T02:30:00Z,4.5,7.28
2016-08-01T03:00:00Z,0.5,6.936
2016-08-01T03:00:00Z,4.5,7.25
2016-08-01T03:30:00Z,0.5,6.93
2016-08-01T03:30:00Z,4.5,7.228
2016-08-01T04:00:00Z,0.5,6.884
