"datetime","diffM2s-2_0","diffM2s-2_0.5","diffM2s-2_1","diffM2s-2_1.5","diffM2s-2_2","diffM2s-2_2.5","diffM2s-2_3","diffM2s-2_3.5","diffM2s-2_4","diffM2s-2_4.5","diffM2s-2_5","diffM2s-2_5.5","diffM2s-2_6","diffM2s-2_6.5","diffM2s-2_7","diffM2s-2_7.5","diffM2s-2_8","diffM2s-2_8.5","diffM2s-2_9","diffM2s-2_9.5","diffM2s-2_10","diffM2s-2_10.5","diffM2s-2_11","diffM2s-2_11.5","diffM2s-2_12","diffM2s-2_12.5","diffM2s-2_13","diffM2s-2_13.5","diffM2s-2_14","diffM2s-2_14.5","diffM2s-2_15","diffM2s-2_15.5","diffM2s-2_16","diffM2s-2_16.5","diffM2s-2_17","diffM2s-2_17.5","diffM2s-2_18","diffM2s-2_18.5","diffM2s-2_19","diffM2s-2_19.5","diffM2s-2_20","diffM2s-2_20.5","diffM2s-2_21","diffM2s-2_21.5","diffM2s-2_22","diffM2s-2_22.5","diffM2s-2_23","diffM2s-2_23.5","diffM2s-2_24","diffM2s-2_24.5","diffM2s-2_25"
2009-06-26 14:59:57,5.044e-05,9.3029e-05,0.00013746,0.00023015,8.8298e-06,3.2381e-05,8.3135e-06,2.2122e-06,1.8877e-06,2.2562e-06,2.661e-06,3.0672e-06,3.4413e-06,3.7886e-06,4.1232e-06,4.4527e-06,4.7838e-06,5.1272e-06,5.4971e-06,5.9102e-06,6.4062e-06,7.0018e-06,7.7163e-06,8.6072e-06,9.7202e-06,1.1184e-05,1.3221e-05,1.5849e-05,1.8668e-05,2.0996e-05,2.333e-05,2.6542e-05,3.1319e-05,3.5304e-05,5.8886e-05,3.6199e-05,0.0001223,5.8706e-05,0.00025395,0.00024284,0.0003053,0.00040122,0.00048064,0.00053621,0.00056904,0.00056563,0.00053929,0.0006157,0.0015697,0.0033614,0.0012216
2009-06-26 16:00:00,0.00048684,0.00053646,0.00021225,3.9641e-06,3.4202e-05,1.1956e-05,1.1341e-05,2.9983e-06,1.9833e-06,2.2602e-06,2.6523e-06,3.0557e-06,3.4292e-06,3.778e-06,4.1127e-06,4.4424e-06,4.774e-06,5.1186e-06,5.4902e-06,5.9041e-06,6.3979e-06,6.989e-06,7.7034e-06,8.6152e-06,9.7799e-06,1.1291e-05,1.3279e-05,1.567e-05,1.8052e-05,2.0004e-05,2.2425e-05,2.6132e-05,3.2171e-05,4.2745e-05,3.7067e-05,0.00010017,5.0517e-05,0.00020444,0.00010852,0.00025478,0.00036787,0.00043232,0.00048866,0.00053659,0.0005687,0.0005662,0.00054019,0.00061647,0.0015706,0.0033632,0.0012226
2009-06-26 17:00:02,7.67e-06,1.2031e-05,3.0901e-05,1.4414e-05,3.6611e-06,1.149e-05,9.1791e-06,3.9675e-06,2.1533e-06,2.2811e-06,2.6457e-06,3.0441e-06,3.4165e-06,3.7661e-06,4.1006e-06,4.4305e-06,4.7627e-06,5.1085e-06,5.4814e-06,5.8954e-06,6.3864e-06,6.9752e-06,7.6952e-06,8.6336e-06,9.8408e-06,1.1356e-05,1.3228e-05,1.5353e-05,1.7388e-05,1.9346e-05,2.2034e-05,2.6582e-05,3.432e-05,4.3461e-05,7.1459e-05,4.6546e-05,0.00015708,6.7809e-05,0.00027688,0.00025049,0.00031011,0.0004053,0.00048401,0.00053915,0.00057171,0.00056796,0.00054097,0.00061702,0.0015712,0.0033645,0.001223
2009-06-26 17:59:57,3.3593e-05,3.6434e-05,2.5419e-05,9.9397e-06,2.9638e-06,5.3914e-06,6.6092e-06,4.3838e-06,2.3782e-06,2.328e-06,2.6471e-06,3.0357e-06,3.4057e-06,3.7554e-06,4.0899e-06,4.4201e-06,4.7528e-06,5.0996e-06,5.4733e-06,5.8871e-06,6.3763e-06,6.9656e-06,7.6968e-06,8.6618e-06,9.8908e-06,1.1366e-05,1.3087e-05,1.4976e-05,1.689e-05,1.8987e-05,2.2171e-05,2.7888e-05,3.7395e-05,5.1892e-05,4.6776e-05,0.00012583,5.4248e-05,0.0002307,0.0001121,0.00025756,0.00036372,0.00042342,0.00047966,0.00053038,0.00056565,0.00056544,0.00054041,0.00061715,0.0015717,0.0033656,0.0012234
2009-06-26 19:00:00,0.0001194,0.00012184,3.8069e-05,7.7648e-06,1.9943e-06,3.3973e-06,4.7238e-06,4.1327e-06,2.5554e-06,2.385e-06,2.6578e-06,3.0293e-06,3.3952e-06,3.7437e-06,4.0779e-06,4.4082e-06,4.7415e-06,5.0891e-06,5.4633e-06,5.8765e-06,6.3645e-06,6.9574e-06,7.7016e-06,8.6869e-06,9.914e-06,1.1317e-05,1.2885e-05,1.4623e-05,1.6569e-05,1.8932e-05,2.2906e-05,2.9915e-05,4.0668e-05,5.2462e-05,8.2944e-05,4.7704e-05,0.00017789,6.4266e-05,0.00027326,0.00024029,0.0002966,0.00039131,0.00047199,0.00053036,0.00056624,0.00056524,0.00053994,0.00061686,0.0015711,0.0033644,0.0012226
2009-06-26 20:00:02,8.3794e-05,0.00010001,8.0265e-05,8.4415e-06,1.6037e-06,2.4364e-06,3.5938e-06,3.5193e-06,2.6081e-06,2.4373e-06,2.6804e-06,3.0282e-06,3.387e-06,3.7327e-06,4.0665e-06,4.3969e-06,4.7307e-06,5.0789e-06,5.4533e-06,5.8662e-06,6.3546e-06,6.9532e-06,7.7101e-06,8.7048e-06,9.907e-06,1.1223e-05,1.2668e-05,1.435e-05,1.6424e-05,1.9281e-05,2.4174e-05,3.2259e-05,4.3862e-05,5.7902e-05,4.8776e-05,0.00013636,4.4839e-05,0.00022648,0.00010311,0.00024167,0.00034258,0.00040252,0.00046326,0.00051975,0.0005597,0.00056254,0.00053906,0.00061642,0.0015706,0.0033635,0.0012223
2009-06-26 20:59:57,7.6983e-05,9.8296e-05,5.7001e-05,1.2402e-05,1.3937e-06,2.0224e-06,2.9294e-06,2.8595e-06,2.5501e-06,2.4703e-06,2.7074e-06,3.0346e-06,3.3826e-06,3.7241e-06,4.0569e-06,4.3872e-06,4.7214e-06,5.07e-06,5.4445e-06,5.8576e-06,6.3481e-06,6.9535e-06,7.7203e-06,8.712e-06,9.8725e-06,1.1105e-05,1.2476e-05,1.4189e-05,1.6531e-05,2.0019e-05,2.5734e-05,3.434e-05,4.5235e-05,5.4083e-05,8.4302e-05,3.7724e-05,0.00016848,5.0434e-05,0.00024821,0.00021993,0.00027681,0.0003737,0.00045818,0.00052065,0.00056012,0.00056189,0.00053829,0.00061586,0.0015695,0.0033612,0.0012212
2009-06-26 22:00:00,0.00025732,0.00029218,9.3049e-05,1.3966e-05,1.254e-06,1.8139e-06,2.5379e-06,2.457e-06,2.4251e-06,2.4751e-06,2.7278e-06,3.047e-06,3.3821e-06,3.7174e-06,4.0483e-06,4.3784e-06,4.7128e-06,5.0617e-06,5.4365e-06,5.8503e-06,6.3441e-06,6.9562e-06,7.7276e-06,8.7049e-06,9.8171e-06,1.0984e-05,1.2336e-05,1.4177e-05,1.6913e-05,2.1007e-05,2.7185e-05,3.5609e-05,4.5864e-05,5.5081e-05,4.1133e-05,0.00012378,2.9706e-05,0.00019497,8.7617e-05,0.00022002,0.00031967,0.00038315,0.00044929,0.00051057,0.00055389,0.00055904,0.00053714,0.00061514,0.0015682,0.0033587,0.0012203
2009-06-26 23:00:02,0.0020085,0.002298,0.00080499,1.4427e-05,1.0205e-06,1.6752e-06,2.3042e-06,2.2561e-06,2.2785e-06,2.4565e-06,2.7395e-06,3.0618e-06,3.3854e-06,3.7122e-06,4.0407e-06,4.3703e-06,4.7047e-06,5.054e-06,5.4292e-06,5.8445e-06,6.3421e-06,6.9594e-06,7.7292e-06,8.6844e-06,9.7512e-06,1.0882e-05,1.2277e-05,1.4336e-05,1.7502e-05,2.2011e-05,2.818e-05,3.5904e-05,4.3648e-05,4.7397e-05,7.5287e-05,2.4739e-05,0.00012896,3.6093e-05,0.00021912,0.00020061,0.00026153,0.00036152,0.00044835,0.00051274,0.00055408,0.0005577,0.00053573,0.000614,0.001566,0.0033539,0.0012182
2009-06-26 23:59:57,0.0086613,0.01044,0.0098722,5.4565e-05,6.6021e-07,1.5576e-06,2.1553e-06,2.1343e-06,2.1516e-06,2.4253e-06,2.7432e-06,3.0735e-06,3.3912e-06,3.7087e-06,4.0344e-06,4.3631e-06,4.6976e-06,5.0471e-06,5.423e-06,5.8402e-06,6.3417e-06,6.9618e-06,7.7247e-06,8.6547e-06,9.6872e-06,1.0817e-05,1.2317e-05,1.4648e-05,1.8166e-05,2.2782e-05,2.8497e-05,3.4894e-05,4.1108e-05,4.639e-05,3.0354e-05,9.2967e-05,2.1672e-05,0.00015244,7.3906e-05,0.00020504,0.0003062,0.00037365,0.00044317,0.0005059,0.0005497,0.00055542,0.00053447,0.00061293,0.0015641,0.0033501,0.0012169
2009-06-27 01:00:00,0.0052401,0.0074106,0.010288,0.007054,8.556e-07,1.4518e-06,2.0493e-06,2.0498e-06,2.067e-06,2.3876e-06,2.7408e-06,3.0806e-06,3.3968e-06,3.7071e-06,4.0298e-06,4.3575e-06,4.6918e-06,5.0416e-06,5.4185e-06,5.8381e-06,6.3429e-06,6.963e-06,7.7157e-06,8.6226e-06,9.6383e-06,1.0807e-05,1.2459e-05,1.5049e-05,1.8741e-05,2.3138e-05,2.8071e-05,3.2917e-05,3.7176e-05,3.7756e-05,6.1698e-05,2.0378e-05,9.1347e-05,3.3367e-05,0.00020602,0.00019236,0.00025878,0.00036111,0.00044757,0.00051093,0.00055158,0.00055509,0.00053361,0.00061205,0.0015622,0.0033458,0.0012152
2009-06-27 02:00:02,0.00091995,0.0016413,0.0030869,0.023807,6.1315e-05,1.4597e-06,1.9661e-06,1.9827e-06,2.0209e-06,2.3463e-06,2.7318e-06,3.0837e-06,3.4e-06,3.7064e-06,4.026e-06,4.3524e-06,4.6865e-06,5.0368e-06,5.4149e-06,5.8367e-06,6.3438e-06,6.9613e-06,7.7024e-06,8.5931e-06,9.6142e-06,1.0856e-05,1.2676e-05,1.5442e-05,1.9088e-05,2.301e-05,2.6867e-05,3.0412e-05,3.4062e-05,3.8467e-05,2.5016e-05,7.0953e-05,2.7824e-05,0.00013587,7.3095e-05,0.00021304,0.00031644,0.00038447,0.00045228,0.00051134,0.00055165,0.00055509,0.00053331,0.00061133,0.0015603,0.0033417,0.0012138
2009-06-27 02:59:57,0.00012917,0.00030045,0.00034584,0.00032827,1.8597e-05,3.4273e-06,1.9707e-06,1.9552e-06,2.002e-06,2.3124e-06,2.718e-06,3.0848e-06,3.4029e-06,3.7073e-06,4.0247e-06,4.3496e-06,4.6834e-06,5.0342e-06,5.4138e-06,5.8376e-06,6.3462e-06,6.9595e-06,7.691e-06,8.5761e-06,9.6245e-06,1.0962e-05,1.2924e-05,1.5737e-05,1.9133e-05,2.239e-05,2.5205e-05,2.8128e-05,3.1418e-05,3.2302e-05,5.2656e-05,2.7266e-05,9.4197e-05,4.5697e-05,0.00022327,0.00020224,0.00027434,0.00037883,0.00046261,0.00052153,0.00055771,0.00055756,0.00053378,0.0006109,0.0015587,0.0033382,0.0012126
2009-06-27 04:00:00,0.00048723,0.00057572,0.00026406,8.068e-05,1.9142e-05,4.7092e-06,2.1502e-06,1.9699e-06,1.9961e-06,2.2899e-06,2.7011e-06,3.0827e-06,3.4051e-06,3.7087e-06,4.0246e-06,4.3482e-06,4.6817e-06,5.0332e-06,5.4141e-06,5.8396e-06,6.3487e-06,6.9575e-06,7.6834e-06,8.5754e-06,9.6696e-06,1.1103e-05,1.3144e-05,1.5864e-05,1.8868e-05,2.1378e-05,2.3578e-05,2.6292e-05,3.0028e-05,3.5971e-05,2.8991e-05,7.7729e-05,4.1557e-05,0.00016398,8.8052e-05,0.0002457,0.0003488,0.0004115,0.0004727,0.00052503,0.00055981,0.00055914,0.00053465,0.00061113,0.0015587,0.0033381,0.0012131
2009-06-27 05:00:02,0.0034381,0.0044434,0.0039554,0.00095109,4.0632e-05,6.5327e-06,2.4366e-06,2.0148e-06,1.9944e-06,2.2766e-06,2.6836e-06,3.0768e-06,3.406e-06,3.7097e-06,4.0244e-06,4.3469e-06,4.6802e-06,5.0323e-06,5.4145e-06,5.8412e-06,6.3499e-06,6.9551e-06,7.6809e-06,8.5919e-06,9.7417e-06,1.1248e-05,1.3284e-05,1.5798e-05,1.8331e-05,2.0257e-05,2.2308e-05,2.5385e-05,3.0136e-05,3.5286e-05,5.7077e-05,3.9097e-05,0.00012462,6.1413e-05,0.00026027,0.00022077,0.00029575,0.00040182,0.00048262,0.00053673,0.00056802,0.00056361,0.00053663,0.00061207,0.0015596,0.0033394,0.0012139
2009-06-27 05:59:57,0.015582,0.019785,0.023373,0.019157,0.00032133,1.2526e-05,3.0192e-06,2.0973e-06,1.9962e-06,2.2692e-06,2.6685e-06,3.0682e-06,3.4054e-06,3.7101e-06,4.0242e-06,4.3457e-06,4.6788e-06,5.0315e-06,5.4149e-06,5.8422e-06,6.3501e-06,6.9538e-06,7.6859e-06,8.625e-06,9.8274e-06,1.1366e-05,1.3317e-05,1.5558e-05,1.7637e-05,1.9347e-05,2.1649e-05,2.532e-05,3.1571e-05,4.3019e-05,4.0341e-05,0.00010212,5.3629e-05,0.00020568,0.00010147,0.00026853,0.00036604,0.00042228,0.00048002,0.00053117,0.00056538,0.00056371,0.00053759,0.00061299,0.0015608,0.0033422,0.0012152
2009-06-27 07:00:00,0.0041428,0.0055776,0.0077741,0.010752,0.0087154,4.3322e-05,5.1312e-06,2.2846e-06,2.0093e-06,2.2665e-06,2.6581e-06,3.06e-06,3.4044e-06,3.7108e-06,4.0248e-06,4.3456e-06,4.6785e-06,5.0318e-06,5.4161e-06,5.8437e-06,6.3515e-06,6.9565e-06,7.7012e-06,8.6721e-06,9.9112e-06,1.1433e-05,1.3241e-05,1.5203e-05,1.6998e-05,1.8843e-05,2.1504e-05,2.6193e-05,3.4496e-05,4.5134e-05,7.1142e-05,4.9557e-05,0.00016061,6.8197e-05,0.00028106,0.00022503,0.00029646,0.0004004,0.00048013,0.00053472,0.00056731,0.00056418,0.0005377,0.00061343,0.0015617,0.0033441,0.0012157
2009-06-27 08:00:02,9.852e-06,2.94e-05,8.8375e-05,0.00018152,0.00031613,5.1961e-05,1.3827e-05,2.8061e-06,2.0553e-06,2.2669e-06,2.6516e-06,3.0533e-06,3.4024e-06,3.711e-06,4.0254e-06,4.3458e-06,4.6787e-06,5.0324e-06,5.4174e-06,5.8453e-06,6.3539e-06,6.9635e-06,7.7251e-06,8.7246e-06,9.9762e-06,1.1438e-05,1.3081e-05,1.4826e-05,1.6595e-05,1.8651e-05,2.1939e-05,2.8049e-05,3.8133e-05,5.3218e-05,5.1683e-05,0.00012631,5.4489e-05,0.00022863,0.00010195,0.00026489,0.00035424,0.00040667,0.00046585,0.00052133,0.00055991,0.00056147,0.00053709,0.00061343,0.0015619,0.0033446,0.0012157
2009-06-27 08:59:57,7.6046e-05,7.7782e-05,3.2301e-05,3.0531e-05,6.9246e-05,5.0139e-05,2.6402e-05,4.5331e-06,2.2004e-06,2.276e-06,2.6475e-06,3.0485e-06,3.3996e-06,3.7106e-06,4.0258e-06,4.346e-06,4.6789e-06,5.0331e-06,5.4186e-06,5.8469e-06,6.3577e-06,6.9748e-06,7.7544e-06,8.7731e-06,1.0011e-05,1.1386e-05,1.2878e-05,1.4515e-05,1.6393e-05,1.8808e-05,2.3065e-05,3.0566e-05,4.1838e-05,5.4737e-05,8.1043e-05,4.9132e-05,0.00017757,6.0688e-05,0.00027172,0.00021241,0.00028019,0.00038297,0.00046493,0.00052364,0.00056049,0.00056075,0.00053626,0.00061291,0.0015611,0.003343,0.0012148
2009-06-27 10:00:00,0.00061345,0.00062493,0.00038173,4.1457e-05,2.8484e-05,2.9357e-05,2.4126e-05,8.2786e-06,2.5782e-06,2.3146e-06,2.646e-06,3.045e-06,3.396e-06,3.7094e-06,4.0255e-06,4.3458e-06,4.6787e-06,5.0333e-06,5.4193e-06,5.8485e-06,6.3629e-06,6.9894e-06,7.7846e-06,8.8094e-06,1.0012e-05,1.1293e-05,1.268e-05,1.431e-05,1.6392e-05,1.9434e-05,2.4719e-05,3.3229e-05,4.4957e-05,5.8272e-05,5.1641e-05,0.00013181,4.1848e-05,0.00021848,9.0133e-05,0.00024375,0.00032948,0.00038383,0.00044864,0.00051045,0.00055386,0.00055844,0.00053558,0.00061248,0.0015605,0.0033419,0.0012144
2009-06-27 11:00:02,0.00079437,0.00098769,0.0023364,0.00078693,4.2051e-05,1.2334e-05,1.6009e-05,1.1233e-05,3.3836e-06,2.4079e-06,2.6539e-06,3.0437e-06,3.3933e-06,3.7083e-06,4.0257e-06,4.3462e-06,4.6794e-06,5.0344e-06,5.421e-06,5.8517e-06,6.3713e-06,7.0075e-06,7.8136e-06,8.8309e-06,9.9841e-06,1.1186e-05,1.2525e-05,1.4242e-05,1.6686e-05,2.0461e-05,2.6544e-05,3.5314e-05,4.5906e-05,5.4517e-05,7.9709e-05,3.7014e-05,0.00016056,4.3817e-05,0.00024144,0.00019183,0.00026001,0.00036457,0.00045027,0.00051321,0.00055386,0.00055707,0.00053445,0.00061177,0.0015591,0.003339,0.0012131
2009-06-27 11:59:57,0.00047345,0.00069823,0.0011246,0.00026217,0.00038494,9.0076e-06,8.747e-06,9.8446e-06,4.405e-06,2.5846e-06,2.6787e-06,3.0473e-06,3.3934e-06,3.7086e-06,4.0276e-06,4.3486e-06,4.6822e-06,5.0376e-06,5.4251e-06,5.8581e-06,6.3844e-06,7.0292e-06,7.8402e-06,8.8391e-06,9.9406e-06,1.1089e-05,1.2445e-05,1.4354e-05,1.7277e-05,2.1675e-05,2.8063e-05,3.6343e-05,4.5727e-05,5.3821e-05,4.161e-05,0.00011532,2.593e-05,0.00017889,7.2869e-05,0.00021839,0.00030499,0.00036429,0.00043487,0.00050114,0.00054752,0.00055432,0.0005332,0.00061086,0.0015576,0.0033359,0.0012119
2009-06-27 13:00:00,0.00074309,0.00097182,0.0013408,0.0015001,5.1407e-05,3.482e-05,3.2303e-06,6.3413e-06,4.8323e-06,2.8268e-06,2.7223e-06,3.0569e-06,3.3951e-06,3.7096e-06,4.0302e-06,4.3519e-06,4.6859e-06,5.042e-06,5.4307e-06,5.8668e-06,6.4001e-06,7.0513e-06,7.8608e-06,8.8351e-06,9.8931e-06,1.1024e-05,1.2466e-05,1.4661e-05,1.8053e-05,2.2782e-05,2.894e-05,3.6211e-05,4.2881e-05,4.6282e-05,6.9189e-05,2.336e-05,0.00011421,3.0191e-05,0.00020952,0.00017359,0.00024544,0.00035231,0.00043986,0.00050458,0.00054709,0.00055224,0.00053146,0.00060964,0.0015553,0.0033312,0.0012099
2009-06-27 14:00:02,0.00064403,0.00094477,0.00079138,0.0001881,0.00059127,4.091e-05,6.9782e-07,4.0091e-06,4.3595e-06,3.0037e-06,2.7799e-06,3.0708e-06,3.3977e-06,3.7108e-06,4.0326e-06,4.3551e-06,4.6898e-06,5.0467e-06,5.4371e-06,5.8767e-06,6.4163e-06,7.071e-06,7.8733e-06,8.8228e-06,9.8541e-06,1.101e-05,1.2604e-05,1.5117e-05,1.8834e-05,2.3523e-05,2.902e-05,3.4672e-05,3.984e-05,4.4228e-05,2.9679e-05,8.3929e-05,2.0402e-05,0.00013171,6.0428e-05,0.00020476,0.00029416,0.00035817,0.0004316,0.0004981,0.00054394,0.00055075,0.0005305,0.00060868,0.0015536,0.0033276,0.0012087
2009-06-27 14:59:57,0.001448,0.0019149,0.0022245,0.0026926,6.3552e-05,8.632e-05,5.6846e-07,2.637e-06,3.4499e-06,3.0033e-06,2.832e-06,3.0883e-06,3.4023e-06,3.713e-06,4.0356e-06,4.3588e-06,4.6943e-06,5.0523e-06,5.4448e-06,5.8881e-06,6.433e-06,7.088e-06,7.8803e-06,8.8101e-06,9.8376e-06,1.1062e-05,1.2849e-05,1.563e-05,1.9437e-05,2.3752e-05,2.8215e-05,3.2281e-05,3.5723e-05,3.6105e-05,5.5994e-05,2.0309e-05,8.1584e-05,3.2274e-05,0.00019678,0.00016743,0.00024553,0.00035501,0.00044222,0.00050555,0.00054658,0.00055072,0.00052974,0.00060775,0.0015512,0.0033223,0.0012065
2009-06-27 16:00:00,0.00095457,0.0015407,0.00095507,0.00020843,0.0013255,6.4498e-05,1.2597e-06,1.9082e-06,2.6349e-06,2.8581e-06,2.8518e-06,3.1081e-06,3.4106e-06,3.7176e-06,4.041e-06,4.3648e-06,4.7012e-06,5.0606e-06,5.4554e-06,5.9024e-06,6.4519e-06,7.1045e-06,7.8879e-06,8.8081e-06,9.8571e-06,1.1185e-05,1.3163e-05,1.6086e-05,1.9733e-05,2.3429e-05,2.6659e-05,2.9567e-05,3.2501e-05,3.6264e-05,2.4928e-05,6.6047e-05,2.9315e-05,0.00012554,6.5736e-05,0.00022304,0.00031274,0.00037602,0.00044596,0.00050689,0.00054779,0.00055134,0.0005296,0.00060697,0.0015493,0.0033184,0.0012053
2009-06-27 17:00:02,0.0023751,0.0033466,0.0043565,0.0049502,0.00021322,0.00043522,3.3786e-06,1.4723e-06,2.2739e-06,2.64e-06,2.8325e-06,3.1259e-06,3.4234e-06,3.7266e-06,4.051e-06,4.3755e-06,4.713e-06,5.074e-06,5.4715e-06,5.9218e-06,6.4758e-06,7.1253e-06,7.9042e-06,8.8288e-06,9.9226e-06,1.1368e-05,1.3486e-05,1.6391e-05,1.9676e-05,2.2557e-05,2.4829e-05,2.7216e-05,3.0046e-05,3.1462e-05,4.8828e-05,2.8505e-05,9.1923e-05,4.7893e-05,0.00022082,0.00018089,0.00026732,0.00038053,0.00046457,0.00052176,0.00055635,0.00055514,0.00053076,0.00060696,0.0015485,0.0033161,0.0012048
2009-06-27 17:59:57,0.00029137,0.00057644,0.00053422,0.00032074,0.002347,0.00015344,1.9943e-05,1.2806e-06,2.0772e-06,2.4288e-06,2.7863e-06,3.1366e-06,3.4396e-06,3.7403e-06,4.0662e-06,4.3915e-06,4.7303e-06,5.0933e-06,5.4937e-06,5.9471e-06,6.5059e-06,7.1533e-06,7.9352e-06,8.8794e-06,1.0034e-05,1.1585e-05,1.3756e-05,1.6491e-05,1.9287e-05,2.1351e-05,2.3176e-05,2.552e-05,2.9068e-05,3.5309e-05,3.0659e-05,7.6515e-05,4.4313e-05,0.00016211,8.4322e-05,0.00026194,0.00034717,0.00040423,0.00046784,0.00052263,0.00055833,0.00055754,0.00053244,0.00060784,0.0015495,0.0033181,0.0012062
2009-06-27 19:00:00,0.00093577,0.0011722,0.0015182,0.0014528,0.00021859,0.0006887,6.316e-05,2.7153e-06,1.9889e-06,2.2822e-06,2.7225e-06,3.1355e-06,3.454e-06,3.7552e-06,4.0826e-06,4.4087e-06,4.7491e-06,5.1145e-06,5.5178e-06,5.9743e-06,6.5373e-06,7.1852e-06,7.9775e-06,8.9546e-06,1.0175e-05,1.1793e-05,1.3916e-05,1.6375e-05,1.8616e-05,2.0189e-05,2.1999e-05,2.4896e-05,2.9642e-05,3.5693e-05,5.569e-05,4.1742e-05,0.00012661,6.4041e-05,0.0002626,0.00019922,0.00028927,0.0004036,0.0004838,0.00053602,0.00056619,0.00056139,0.00053416,0.00060885,0.0015504,0.0033197,0.0012068
2009-06-27 20:00:02,0.00070716,0.0010716,0.00097805,0.00057179,0.0021349,8.4248e-05,8.3041e-05,1.1056e-05,2.2373e-06,2.2326e-06,2.6524e-06,3.1232e-06,3.4634e-06,3.7684e-06,4.0973e-06,4.4244e-06,4.7665e-06,5.1342e-06,5.5404e-06,5.9998e-06,6.5664e-06,7.2183e-06,8.0278e-06,9.0457e-06,1.0322e-05,1.1951e-05,1.3942e-05,1.6075e-05,1.7843e-05,1.9353e-05,2.1505e-05,2.5136e-05,3.1489e-05,4.3172e-05,4.5086e-05,0.00010258,5.6097e-05,0.00020582,9.6565e-05,0.00028167,0.00035785,0.00040824,0.00046968,0.00052507,0.00056171,0.00056103,0.000535,0.00060979,0.0015522,0.0033239,0.0012088
2009-06-27 20:59:57,0.00035757,0.00064617,0.00088121,0.00077351,6.7154e-05,0.00052091,5.6206e-05,3.5992e-05,4.1264e-06,2.3935e-06,2.6096e-06,3.1066e-06,3.4695e-06,3.7816e-06,4.1131e-06,4.4411e-06,4.7849e-06,5.155e-06,5.5641e-06,6.0262e-06,6.5977e-06,7.2573e-06,8.0906e-06,9.1494e-06,1.0457e-05,1.204e-05,1.3847e-05,1.5678e-05,1.7234e-05,1.8947e-05,2.1574e-05,2.6353e-05,3.5008e-05,4.7013e-05,6.9782e-05,5.266e-05,0.00016321,6.849e-05,0.00028171,0.00020089,0.00028633,0.0003968,0.00047552,0.00052922,0.00056229,0.00056026,0.00053455,0.00061005,0.0015527,0.0033246,0.0012085
2009-06-27 22:00:00,0.00036897,0.00056546,0.00046859,0.00019005,0.00050885,2.4295e-05,0.00012977,4.2758e-05,1.3097e-05,3.1574e-06,2.6647e-06,3.0916e-06,3.4706e-06,3.7916e-06,4.1261e-06,4.4553e-06,4.8007e-06,5.1732e-06,5.5851e-06,6.0499e-06,6.6271e-06,7.2978e-06,8.1572e-06,9.2486e-06,1.0555e-05,1.2049e-05,1.3666e-05,1.5297e-05,1.6901e-05,1.8884e-05,2.2274e-05,2.8647e-05,3.9082e-05,5.4162e-05,5.6481e-05,0.00012362,5.4295e-05,0.0002257,9.3919e-05,0.00027226,0.00034067,0.0003883,0.00045241,0.00051322,0.00055498,0.00055801,0.00053402,0.00060988,0.0015528,0.0033253,0.0012087
2009-06-27 23:00:02,0.00043935,0.00064026,0.00068619,0.00053276,1.827e-05,0.00017397,1.3142e-05,4.3893e-05,2.8849e-05,6.5004e-06,2.9922e-06,3.1065e-06,3.4699e-06,3.798e-06,4.1361e-06,4.4666e-06,4.8137e-06,5.1884e-06,5.6028e-06,6.0707e-06,6.6544e-06,7.3388e-06,8.2222e-06,9.331e-06,1.0607e-05,1.1992e-05,1.3453e-05,1.5014e-05,1.6781e-05,1.923e-05,2.3711e-05,3.151e-05,4.2921e-05,5.6547e-05,7.7691e-05,5.0942e-05,0.00017552,5.7003e-05,0.00026727,0.00018649,0.0002676,0.00037645,0.00045789,0.00051664,0.0005548,0.0005566,0.000533,0.00060939,0.0015521,0.0033236,0.0012077
2009-06-27 23:59:57,0.00079017,0.00109,0.00066982,6.116e-05,9.6046e-05,6.3649e-06,3.9991e-05,2.5583e-05,2.7943e-05,1.5656e-05,4.2909e-06,3.2309e-06,3.4774e-06,3.8017e-06,4.1425e-06,4.4745e-06,4.8232e-06,5.1999e-06,5.6168e-06,6.0881e-06,6.6792e-06,7.3777e-06,8.2788e-06,9.387e-06,1.0611e-05,1.189e-05,1.3258e-05,1.4853e-05,1.6897e-05,2.0077e-05,2.5633e-05,3.4285e-05,4.5792e-05,5.8257e-05,5.4946e-05,0.0001249,3.934e-05,0.00020998,7.9171e-05,0.00024578,0.00031298,0.00036386,0.00043431,0.00050176,0.00054848,0.0005547,0.00053247,0.000609,0.0015516,0.0033228,0.0012076
2009-06-28 01:00:00,0.0011853,0.0018139,0.0014918,0.00055468,2.0943e-05,1.4675e-05,1.6119e-05,2.9866e-05,2.1403e-05,2.1731e-05,8.3138e-06,3.7211e-06,3.5268e-06,3.8079e-06,4.1474e-06,4.4806e-06,4.8307e-06,5.2092e-06,5.6286e-06,6.104e-06,6.7032e-06,7.4142e-06,8.3243e-06,9.4156e-06,1.0579e-05,1.1777e-05,1.3119e-05,1.485e-05,1.7338e-05,2.1304e-05,2.7573e-05,3.6247e-05,4.64e-05,5.4986e-05,7.4145e-05,3.7453e-05,0.00015267,3.8116e-05,0.00023292,0.00016604,0.00024684,0.00035688,0.00044189,0.00050503,0.00054722,0.00055226,0.00053084,0.00060809,0.0015499,0.0033191,0.0012057
