"datetime","diffM2s-2_0","diffM2s-2_1","diffM2s-2_2","diffM2s-2_3","diffM2s-2_4","diffM2s-2_5","diffM2s-2_6","diffM2s-2_7","diffM2s-2_8","diffM2s-2_9","diffM2s-2_10","diffM2s-2_11","diffM2s-2_12","diffM2s-2_13","diffM2s-2_14","diffM2s-2_15","diffM2s-2_16","diffM2s-2_17","diffM2s-2_18","diffM2s-2_19","diffM2s-2_20","diffM2s-2_21","diffM2s-2_22","diffM2s-2_23","diffM2s-2_24","diffM2s-2_25"
2009-07-11 01:00:00,1.09999997999211e-09,0.000438690549344756,4.48844152742822e-05,4.90815978082537e-06,7.75011608311615e-06,5.65011509934266e-06,5.11143230141897e-06,5.17875105288113e-06,5.42373163625598e-06,5.9424032770039e-06,6.74978468850895e-06,7.72482462707558e-06,8.767666258791e-06,1.00630900305987e-05,1.14955710159848e-05,1.35493814923393e-05,1.61157840921078e-05,1.95733409782406e-05,2.44245911744656e-05,3.03952692775056e-05,3.81994032068178e-05,4.96443917654688e-05,6.99225784046575e-05,0.000127539307868574,0.000219494584598579,0.000289420218905434
2009-07-11 02:00:00,1.09999997999211e-09,0.000568770075915381,9.24752282571717e-05,4.9932154979615e-06,7.61907267587958e-06,5.67000029150222e-06,5.1160106977477e-06,5.18020192430413e-06,5.42616498933057e-06,5.94446282775607e-06,6.75059754939866e-06,7.72450289332482e-06,8.76661124493694e-06,1.00616530289699e-05,1.14939002742176e-05,1.35475333991053e-05,1.61137722898275e-05,1.95711982087232e-05,2.44225057031144e-05,3.03935294141411e-05,3.81986756110564e-05,4.96471093356377e-05,6.99340016581118e-05,0.000127562030684203,0.000219510766328312,0.000289469287963584
2009-07-11 03:00:00,1.09999997999211e-09,0.000615554134128615,0.000123305601391621,5.13772897647868e-06,7.48311049392214e-06,5.68746213502891e-06,5.12061501467542e-06,5.18169122187828e-06,5.42858197150053e-06,5.94651760366105e-06,6.75141859574069e-06,7.72419184613682e-06,8.76556487128255e-06,1.00602192105725e-05,1.14922318061872e-05,1.35456830321345e-05,1.61117586685577e-05,1.95690527107217e-05,2.44204038608586e-05,3.0391766813409e-05,3.81979225494433e-05,4.96495777042583e-05,6.99437987350393e-05,0.000127584033180028,0.000219543231651187,0.000289504881948233
2009-07-11 04:00:00,1.09999997999211e-09,0.000606918765697628,0.000123466391414695,5.2010416311532e-06,7.3653823164932e-06,5.70299562241416e-06,5.12524525220215e-06,5.18321803610888e-06,5.43098394700792e-06,5.94856737734517e-06,6.75224737278768e-06,7.72389194025891e-06,8.76452804732253e-06,1.0058789030154e-05,1.14905660666409e-05,1.35438308461744e-05,1.61097432282986e-05,1.95669044842361e-05,2.44182865571929e-05,3.03899805658148e-05,3.81971349270316e-05,4.96517823194154e-05,6.99522424838506e-05,0.000127604940644233,0.0002195846682298,0.000289532385068014
2009-07-11 05:00:00,1.09999997999211e-09,0.000977515301201493,0.000196877453163324,5.19729883308173e-06,7.26110897630861e-06,5.71659256820567e-06,5.12989709022804e-06,5.1847807753802e-06,5.43337091585272e-06,5.95061237618211e-06,6.75308410791331e-06,7.72360226619639e-06,8.76349986356217e-06,1.00573620329669e-05,1.1488902146084e-05,1.35419768412248e-05,1.61077259690501e-05,1.95647526197718e-05,2.44161556111067e-05,3.03881715808529e-05,3.81963109248318e-05,4.96537195431301e-05,6.99595730111469e-05,0.000127624054584885,0.000219626883335877,0.000289555493509397
2009-07-11 06:00:00,1.09999997999211e-09,0.000991193723166361,0.000309551351165283,5.13467307428073e-06,7.16775525688718e-06,5.72838030166167e-06,5.1345687097637e-06,5.18637898494489e-06,5.43574378752965e-06,5.95265214542451e-06,6.75392834637023e-06,7.72332373344398e-06,8.76248032000149e-06,1.0055939128506e-05,1.14872409540112e-05,1.35401210172859e-05,1.61057050718227e-05,1.95625971173286e-05,2.44140101131052e-05,3.03863398585236e-05,3.81954396289075e-05,4.9655391194392e-05,6.99659722158685e-05,0.00012764093480655,0.000219664609176107,0.00028957606991753
2009-07-11 07:00:00,1.09999997999211e-09,0.000952673814026639,0.000346070257364772,4.98911390423018e-06,7.08222250977997e-06,5.73784586777037e-06,5.13893496645323e-06,5.18778006153298e-06,5.43791861673526e-06,5.954521611784e-06,6.75461683385947e-06,7.72289035921858e-06,8.76130479809945e-06,1.00543488770199e-05,1.14854051389557e-05,1.35380641950178e-05,1.61034458869835e-05,1.95601387531497e-05,2.44114362430992e-05,3.03839060507016e-05,3.81936861231225e-05,4.96554748679046e-05,6.9968962634448e-05,0.000127647381304996,0.000219673493120354,0.000289586663711816
2009-07-11 08:00:00,1.09999997999211e-09,0.00095642774249427,0.000392047877539881,4.82356244901894e-06,7.00127384334337e-06,5.7439649481239e-06,5.14240491611417e-06,5.18856381859223e-06,5.43956002729828e-06,5.9559197325143e-06,6.75485375722928e-06,7.72200269238965e-06,8.75967407409917e-06,1.00522834145522e-05,1.14830745587824e-05,1.35354443955293e-05,1.61005200425279e-05,1.95568309209193e-05,2.44076836679596e-05,3.03798251479748e-05,3.81895297323354e-05,4.96515640406869e-05,6.99638803780545e-05,0.000127628576592542,0.00021961226593703,0.000289573363261297
2009-07-11 09:00:00,1.09999997999211e-09,0.00133418705081567,0.000727872902643867,5.0833973546105e-06,6.9269942741812e-06,5.7479001043248e-06,5.14547627972206e-06,5.18909268976131e-06,5.44095837540226e-06,5.95710639572644e-06,6.75489536661189e-06,7.72092198531027e-06,8.75784826348536e-06,1.00500105872925e-05,1.14805288831121e-05,1.3532577213482e-05,1.6097299521789e-05,1.95531501958612e-05,2.44034072238719e-05,3.03750084640342e-05,3.81842855858849e-05,4.96457760164049e-05,6.99549709679559e-05,0.000127598385006422,0.000219520392420236,0.000289551535388455
2009-07-11 10:00:00,1.09999997999211e-09,0.00163868826348335,0.00144820148125291,7.49278842704371e-06,6.85178406456544e-06,5.7494639804645e-06,5.14797375217313e-06,5.18924730386061e-06,5.4420190735982e-06,5.9579965636658e-06,6.7546582158684e-06,7.71956320022582e-06,8.75574369274545e-06,1.00474458122335e-05,1.14776767077274e-05,1.35293603307218e-05,1.6093664271466e-05,1.95489419638761e-05,2.43983986365492e-05,3.03691649605753e-05,3.81775371351978e-05,4.96374850627035e-05,6.99412630638108e-05,0.000127556369989179,0.000219402762013488,0.00028951742569916
2009-07-11 11:00:00,1.09999997999211e-09,0.00173131801420823,0.00183916877722368,2.10523037367238e-05,6.73715953780629e-06,5.742153916799e-06,5.14656517225376e-06,5.18664523951884e-06,5.4408367304859e-06,5.95688311477716e-06,6.752462923032e-06,7.71622808315442e-06,8.75166415426065e-06,1.00428355835902e-05,1.14727049549401e-05,1.35237414724543e-05,1.60871841217158e-05,1.95411239474197e-05,2.4388399651798e-05,3.03563556371955e-05,3.81607060262468e-05,4.96130287501728e-05,6.98960066074505e-05,0.000127420011267532,0.000219036024645902,0.000289386138319969
2009-07-11 12:00:00,1.09999997999211e-09,0.00121664517791942,0.000936400465434417,7.36003405563679e-05,6.52764310871135e-06,5.72283374822291e-06,5.13958093506517e-06,5.18009915140283e-06,5.43645637662848e-06,5.95290998717246e-06,6.74746911499824e-06,7.71007012190239e-06,8.74476609169506e-06,1.00353067864489e-05,1.14647086775221e-05,1.35146956381504e-05,1.60766467161011e-05,1.95281572814565e-05,2.43712829615106e-05,3.03336191791459e-05,3.81295230909018e-05,4.95656022394542e-05,6.98058247508015e-05,0.00012714676631731,0.000218301371205598,0.000289125833660364
2009-07-11 13:00:00,1.09999997999211e-09,0.000800440786406398,0.000376637908630073,0.000113908388357231,6.14215241512284e-06,5.6802114158927e-06,5.12117321704864e-06,5.16542104378459e-06,5.42550947102427e-06,5.9430542478367e-06,6.73670569995011e-06,7.69808707445918e-06,8.73205090101692e-06,1.0021759862866e-05,1.14504773591761e-05,1.34985880322347e-05,1.60577501446824e-05,1.95045859072707e-05,2.43395261350088e-05,3.02904727504938e-05,3.80688779841876e-05,4.94712348881876e-05,6.96245588187594e-05,0.000126600803923793,0.00021684527018806,0.000288601528154686
2009-07-11 14:00:00,1.09999997999211e-09,0.000837676256196573,0.000315352510369848,7.14231537131127e-05,5.39990060133277e-06,5.64337938158133e-06,5.10676386511477e-06,5.15365331921203e-06,5.41683175470098e-06,5.93522963754367e-06,6.72796136313991e-06,7.68815630181052e-06,8.72138070917572e-06,1.00103261502227e-05,1.14384215521568e-05,1.34849478854449e-05,1.60417666847934e-05,1.9484716176521e-05,2.43129134105402e-05,3.02545004160493e-05,3.80185956601053e-05,4.93936040584231e-05,6.94783811923116e-05,0.000126184946566354,0.000215785730688367,0.00028823027969338
2009-07-11 15:00:00,1.09999997999211e-09,0.00105462619103491,0.000423073724959977,6.0108406614745e-05,4.7253018919946e-06,5.61185106562334e-06,5.09520600644464e-06,5.14399198436877e-06,5.40979476681969e-06,5.92887658967811e-06,6.72068608764675e-06,7.6797196015832e-06,8.71219526743516e-06,1.0000429028878e-05,1.1427934623498e-05,1.34730998979649e-05,1.60278932526126e-05,1.94675321836257e-05,2.42900941884727e-05,3.02238213407691e-05,3.79759876523167e-05,4.93287352583138e-05,6.93624533596449e-05,0.000125914295495022,0.000215229731111322,0.000287965493043885
2009-07-11 16:00:00,1.09999997999211e-09,0.00127134146168828,0.000627107292530127,7.68749805502011e-05,4.40180247096578e-06,5.58342185286165e-06,5.08522634845576e-06,5.1355316372792e-06,5.40368068868702e-06,5.9233536831016e-06,6.71424663778453e-06,7.67213668950717e-06,8.70385565576726e-06,9.9914077509311e-06,1.14183385448996e-05,1.34622714540455e-05,1.60152185344486e-05,1.94518752323347e-05,2.4269444111269e-05,3.01961736113299e-05,3.7937774322927e-05,4.92713006678969e-05,6.92651046847459e-05,0.000125737304188078,0.000215003157791216,0.00028774852398783
2009-07-11 17:00:00,1.09999997999211e-09,0.00145018147304654,0.000921227649087086,0.000127291013996,4.23935841808998e-06,5.5584680467291e-06,5.0782705329766e-06,5.12932388119225e-06,5.39934376320161e-06,5.91942921346345e-06,6.70939766678202e-06,7.66617017688986e-06,8.69712630446884e-06,9.98405084828846e-06,1.14104532258352e-05,1.34533866003039e-05,1.6004839380912e-05,1.94391350305523e-05,2.42528649323503e-05,3.01742084047874e-05,3.79077810066519e-05,4.92273466079496e-05,6.91968380124308e-05,0.000125661077618133,0.000215063839277718,0.000287632719846442
2009-07-11 18:00:00,1.09999997999211e-09,0.000934838753892109,0.000683517166180536,0.000163800628797617,4.06199376357108e-06,5.53839981876081e-06,5.07528443449701e-06,5.12605879521288e-06,5.39735151505738e-06,5.91761454415973e-06,6.7066414430883e-06,7.66232619753282e-06,8.69251243784674e-06,9.97888128040358e-06,1.14048239083786e-05,1.34470606099057e-05,1.59974861162482e-05,1.94302356248954e-05,2.42416199398576e-05,3.01596855933894e-05,3.78885415557306e-05,4.9200907596969e-05,6.91647474013735e-05,0.000125691043649567,0.000215386753552593,0.000287642527837306
2009-07-11 19:00:00,1.09999997999211e-09,0.000410525724873878,0.000204158539418131,8.21553967398359e-05,3.97938993046409e-06,5.52393908037629e-06,5.07578579345136e-06,5.12539531882794e-06,5.39743587069097e-06,5.91766956858919e-06,6.70573831484944e-06,7.66036123422964e-06,8.68977258505765e-06,9.97564757199143e-06,1.14011932055291e-05,1.34429997160623e-05,1.59928113134811e-05,1.94247368199285e-05,2.42350852204254e-05,3.01517411571695e-05,3.78788172383793e-05,4.91899390908657e-05,6.91637978889048e-05,0.000125800470414106,0.000215876534639392,0.000287752947770059
2009-07-11 20:00:00,1.09999997999211e-09,0.000243546339333989,5.22315285707009e-05,1.24612961371895e-05,3.90807520034286e-06,5.51638345314132e-06,5.08090602124867e-06,5.12815199726901e-06,5.40026212547673e-06,5.92019250689191e-06,6.70727399665338e-06,7.66086486692075e-06,8.68949518917361e-06,9.97495772026014e-06,1.14001945803466e-05,1.34419165078725e-05,1.59916644406621e-05,1.94237100004102e-05,2.42347277890076e-05,3.01524169117329e-05,3.7881538446527e-05,4.91990122100106e-05,6.9201661972329e-05,0.000126004895719234,0.000216562162677292,0.000287980452412739
2009-07-11 21:00:00,1.09999997999211e-09,0.000718818861059844,0.00011688294216583,1.95609122783935e-05,4.00847704895568e-06,5.5089503803174e-06,5.08617767991382e-06,5.131104899192e-06,5.40322639608348e-06,5.92284050071612e-06,6.70894178256276e-06,7.66150469644344e-06,8.68935330800014e-06,9.97440156425e-06,1.13993346531061e-05,1.34409829115612e-05,1.59906976477941e-05,1.94229132830515e-05,2.42346750383149e-05,3.01535383187002e-05,3.78849435946904e-05,4.92093131470028e-05,6.92405264999252e-05,0.000126183989777928,0.000217114931729157,0.000288192590232939
2009-07-11 22:00:00,1.09999997999211e-09,0.00157273100921884,0.000708231280441396,1.06854654404742e-05,4.03469607590523e-06,5.49748415323847e-06,5.09120150127274e-06,5.13397594659182e-06,5.40610221833049e-06,5.92540959587495e-06,6.71054021950113e-06,7.66207813285291e-06,8.68914503371343e-06,9.97376992017962e-06,1.13983992378053e-05,1.34399529088114e-05,1.59896226250567e-05,1.94219765035086e-05,2.42343985519256e-05,3.01543659588788e-05,3.78879576601321e-05,4.92189665237674e-05,6.92753201292362e-05,0.000126316528621828,0.000217469183553476,0.000288375682430342
2009-07-11 23:00:00,1.09999997999211e-09,0.00223476579412818,0.00250880548264831,0.000129021872908197,4.0847501168173e-06,5.48377556697233e-06,5.09475808030402e-06,5.13588111061836e-06,5.40817586625053e-06,5.92725700698793e-06,6.71143925501383e-06,7.66194875723158e-06,8.68823690325371e-06,9.97240613287431e-06,1.13967107608914e-05,1.34380566123582e-05,1.59875289682532e-05,1.94197446035105e-05,2.42323039856274e-05,3.01526770272176e-05,3.78873774025124e-05,4.92228100483771e-05,6.92958310537506e-05,0.000126378537970595,0.000217579945456237,0.000288500275928527
2009-07-12 00:00:00,1.09999997999211e-09,0.00278780917869881,0.00437001441605389,0.00169118709527538,4.16036778005946e-06,5.46909518561733e-06,5.0982007451239e-06,5.13780651090201e-06,5.41024451194971e-06,5.9290998706274e-06,6.71234283800004e-06,7.6618282491836e-06,8.68733968673041e-06,9.97104689304251e-06,1.13950291051879e-05,1.34361580421682e-05,1.59854362209444e-05,1.94175117940176e-05,2.42301821344881e-05,3.01509599012206e-05,3.78867771360092e-05,4.92264753120253e-05,6.93133006279822e-05,0.000126416329294443,0.000217602195334621,0.000288601353531703
2009-07-12 01:00:00,1.09999997999211e-09,0.00280216871760786,0.00484248274005949,0.00322851201053709,4.32102501690679e-06,5.45517741556978e-06,5.1015322242165e-06,5.1397501010797e-06,5.41230838280171e-06,5.93093750467233e-06,6.71325096845976e-06,7.66171638133528e-06,8.68645111040678e-06,9.96969083644217e-06,1.13933519969578e-05,1.34342581077362e-05,1.59833434736356e-05,1.94152789845248e-05,2.42280393649708e-05,3.01492182188667e-05,3.78861714125378e-05,4.92299550387543e-05,6.93284164299257e-05,0.000126445014757337,0.00021760820527561,0.000288679148070514
2009-07-12 02:00:00,1.09999997999211e-09,0.00273640744853765,0.00462954444810748,0.00355566397774965,9.67562345977058e-06,5.44334807273117e-06,5.1047525175818e-06,5.14171074428305e-06,5.41436725143285e-06,5.93276990912273e-06,6.71416296427196e-06,7.66161269893928e-06,8.68557162903016e-06,9.96833887256798e-06,1.13916798909486e-05,1.34323558995675e-05,1.59812479978427e-05,1.94130434465478e-05,2.42258802245487e-05,3.01474519801559e-05,3.78855474991724e-05,4.9233194658882e-05,6.93414549459703e-05,0.000126471015391871,0.000217627508391161,0.000288734852802008
2009-07-12 03:00:00,1.09999997999211e-09,0.00249149207957089,0.00367054890375584,0.00234670098870993,1.61276884682593e-05,5.39588040737726e-06,5.10773793394037e-06,5.14368753101735e-06,5.4164213452168e-06,5.93459731135226e-06,6.71507905281032e-06,7.66151788411662e-06,8.68470078785322e-06,9.9669905466726e-06,1.13900114229182e-05,1.34304532366514e-05,1.59791525220498e-05,1.94108051800868e-05,2.42237038037274e-05,3.01456648230669e-05,3.78848981199553e-05,4.9236165068578e-05,6.93526963004842e-05,0.000126496081065852,0.000217663917283062,0.000288775190711021
2009-07-12 04:00:00,1.09999997999211e-09,0.00248104246566072,0.00366328912787139,0.00217786279972643,2.86659869743744e-05,5.37124424226931e-06,5.11076018483436e-06,5.14568137077731e-06,5.41847157364828e-06,5.93641948398727e-06,6.71599900670117e-06,7.66143079999893e-06,8.68383904162329e-06,9.96564676825074e-06,1.13883470476139e-05,1.34285487547459e-05,1.59770561367623e-05,1.9408566004131e-05,2.42215119214961e-05,3.0143853109621e-05,3.78842178179184e-05,4.9238851715927e-05,6.93624497216661e-05,0.000126519917102996,0.000217710170545615,0.000288806128082797
2009-07-12 05:00:00,1.09999997999211e-09,0.00260818947572261,0.00409046141430736,0.0028547429246828,5.77848393277236e-05,5.35158119419066e-06,5.11365919919626e-06,5.1476906719472e-06,5.42051770935359e-06,5.93823688177508e-06,6.71692282594449e-06,7.6613523560809e-06,8.68298548084567e-06,9.96430662780767e-06,1.13866863102885e-05,1.34266442728403e-05,1.59749579324853e-05,1.94063222807017e-05,2.42193054873496e-05,3.01420186588075e-05,3.78834956791252e-05,4.92412455059821e-05,6.93709698680323e-05,0.000126541799545521,0.000217757624341175,0.000288831884972751
2009-07-12 06:00:00,1.09999997999211e-09,0.00227162486407906,0.00373815919738263,0.00309519493021071,0.000137361674205749,5.33731144969352e-06,5.11656298840535e-06,5.14971679876908e-06,5.4225602070801e-06,5.94004904996837e-06,6.7178505105403e-06,7.66128141549416e-06,8.68214056026773e-06,9.96297148958547e-06,1.13850292109419e-05,1.34247393361875e-05,1.59728592734609e-05,1.9404076738283e-05,2.42170845012879e-05,3.01401605611318e-05,3.78827262466075e-05,4.9243350076722e-05,6.93784604663961e-05,0.000126561251818202,0.00021780048700748,0.000288854818791151
2009-07-12 07:00:00,1.09999997999211e-09,0.00204985600430518,0.00333494041115046,0.00296628091018647,0.000295890740289906,5.22963159710343e-06,5.11859252583236e-06,5.15136889589485e-06,5.42428415428731e-06,5.94157336308854e-06,6.7185051193519e-06,7.66094058235467e-06,8.68102688400541e-06,9.96135440800572e-06,1.13830792543013e-05,1.3422497886495e-05,1.59703599820205e-05,1.94013218788314e-05,2.42141513808747e-05,3.01373056572629e-05,3.78804998035775e-05,4.92429317091592e-05,6.9380668719532e-05,0.000126564435049659,0.000217798646190204,0.000288861629087478
2009-07-12 08:00:00,1.09999997999211e-09,0.00194115610793233,0.00319334608502686,0.00300872721709311,0.000478940754874202,5.02213856634626e-06,5.11873554387421e-06,5.15187753080681e-06,5.42506654710451e-06,5.94225116401503e-06,6.71834004606353e-06,7.65978074923623e-06,8.67909784574294e-06,9.95889013211126e-06,1.13802502710314e-05,1.34192564473778e-05,1.59666751642362e-05,1.9397062715143e-05,2.42091273321421e-05,3.01315285469173e-05,3.78740351152373e-05,4.92355720780324e-05,6.93689471518155e-05,0.000126523958897451,0.000217675973544829,0.000288825889583677
2009-07-12 09:00:00,1.09999997999211e-09,0.00189965695608407,0.00300829100888222,0.00267103128135204,0.000321828370033472,4.78280117022223e-06,5.11785401613452e-06,5.15189572070085e-06,5.42543716619548e-06,5.9425569816085e-06,6.71782049721514e-06,7.65826962378924e-06,8.67682047100971e-06,9.95606342257815e-06,1.13770438474603e-05,1.34155834530247e-05,1.59624773914402e-05,1.93921487152693e-05,2.42031919697183e-05,3.01244772344944e-05,3.78657005057903e-05,4.92250710522057e-05,6.935091005289e-05,0.000126464517961722,0.000217502085433807,0.000288775801891461
2009-07-12 10:00:00,1.09999997999211e-09,0.00172357109840959,0.00252059218473732,0.00169004371855408,0.000144282552355435,4.61189483758062e-06,5.11569533045986e-06,5.15121337230084e-06,5.42522616342467e-06,5.94233915762743e-06,6.71679890729138e-06,7.65625964049832e-06,8.67404696691665e-06,9.95272012005444e-06,1.13732999125205e-05,1.3411299278232e-05,1.59575538418721e-05,1.93863115782733e-05,2.41959787672386e-05,3.01156378554879e-05,3.78547611035174e-05,4.92103172291536e-05,6.93248184688855e-05,0.000126385191833833,0.000217284956306685,0.000288704875856638
